route_band,cabin,pax_count,region,origin_region,total_duration,booking_month,stop_type,airline,total_legs,booking_dayofweek,lead_time_days,loyalty_members,destination,origin_city,city,home_region,booking_year,trip_type,payment_method,origin,nationality,airline_name,gender
0,1,2,7,5,366,1,1,31,1,2,57,1,45,41,40,7,2024,1,3,46,28,32,1
0,1,2,8,0,971,10,0,14,2,5,37,1,73,38,70,0,2018,2,1,44,10,17,0
1,0,2,8,5,517,9,0,17,2,1,29,1,22,50,22,5,2021,2,0,55,34,19,0
0,1,1,0,4,790,3,1,47,2,2,31,0,21,32,16,4,2025,2,3,39,37,49,1
0,0,1,5,4,839,4,1,17,2,1,43,1,40,78,35,5,2018,2,3,79,30,19,0
0,1,2,8,7,630,3,1,52,2,1,63,1,14,27,54,7,2020,2,0,70,29,51,1
1,1,3,5,6,301,9,1,32,2,5,18,0,71,69,68,6,2020,2,0,74,16,15,0
1,1,3,5,6,233,10,1,13,1,3,8,0,71,4,68,5,2022,1,4,3,23,16,0
1,1,4,8,5,834,9,1,0,2,1,22,0,14,55,54,8,2021,0,5,54,9,24,0
0,1,1,4,7,421,10,1,52,1,2,29,0,5,26,6,7,2021,1,5,32,5,51,1
0,1,2,8,4,1021,7,1,53,2,5,65,0,14,44,54,4,2024,2,4,49,17,54,0
1,1,2,8,5,312,3,1,27,1,0,59,0,38,41,31,5,2016,1,4,46,9,30,0
0,1,2,4,5,391,1,0,45,1,2,15,0,29,50,64,5,2022,1,3,55,13,42,1
1,1,2,5,8,447,11,1,15,2,2,26,0,54,53,55,5,2020,2,3,58,9,18,0
0,3,2,4,5,358,9,1,20,1,3,13,0,8,41,9,5,2025,1,0,46,9,21,0
1,0,1,8,5,1028,3,1,50,3,4,37,0,20,41,19,8,2024,0,1,46,2,46,0
1,1,4,6,5,410,1,1,20,2,1,12,1,9,41,12,5,2021,2,0,46,30,21,1
1,1,2,8,5,495,9,0,18,2,5,95,0,17,63,39,5,2022,2,1,68,9,1,0
0,1,1,6,6,697,10,1,21,2,2,74,0,15,80,10,6,2024,2,2,28,35,25,0
1,1,4,4,6,360,9,1,35,1,4,8,0,79,80,78,4,2025,1,4,28,16,8,0
0,0,5,7,3,932,6,1,34,2,3,70,0,19,76,34,3,2024,2,4,62,24,0,0
1,1,1,8,5,213,9,0,0,1,3,25,0,51,41,17,8,2023,1,4,46,31,24,0
0,1,1,4,5,393,2,1,54,1,3,32,0,29,24,64,5,2016,1,2,27,30,34,1
3,1,2,2,5,889,3,0,27,1,2,11,0,13,41,14,5,2025,1,1,46,2,30,0
1,1,1,8,5,552,11,1,54,2,4,93,0,58,41,53,5,2017,2,0,46,9,34,0
1,1,1,8,5,532,7,1,0,2,3,49,1,51,41,17,8,2023,2,3,46,31,24,1
2,1,1,5,5,236,8,1,27,2,3,21,0,27,41,24,5,2025,2,1,46,2,30,0
1,1,2,6,5,763,6,0,45,3,1,55,0,28,63,80,5,2025,0,1,68,35,42,1
0,1,5,4,5,872,6,1,55,2,3,23,1,79,41,78,5,2018,2,1,46,28,55,1
1,1,3,8,5,478,8,1,43,2,0,68,0,17,0,39,8,2023,2,3,6,2,45,1
3,1,6,3,5,515,11,1,10,1,1,36,3,64,41,11,3,2021,1,2,46,9,3,1
1,1,4,8,5,184,1,1,27,1,3,83,2,14,41,54,5,2019,1,3,46,28,30,1
1,0,6,6,5,211,1,1,45,1,1,60,4,77,41,75,5,2019,1,3,46,35,42,1
3,1,4,1,5,670,10,1,17,1,0,7,1,47,41,45,5,2020,1,2,46,31,19,0
0,2,1,7,5,677,7,1,52,2,4,68,1,32,41,26,7,2023,2,1,46,2,51,0
1,1,2,8,5,271,3,1,15,1,6,9,1,58,41,53,5,2023,1,5,46,31,18,1
0,0,2,4,5,739,7,0,54,2,6,114,0,81,41,81,5,2025,2,3,46,12,34,1
1,1,1,8,5,243,10,1,4,1,1,75,0,51,41,17,8,2017,1,5,46,3,5,0
1,2,2,8,5,283,8,1,54,1,4,32,1,35,41,30,5,2017,1,1,46,9,34,1
0,1,1,4,5,1569,11,1,55,3,6,11,1,4,41,5,5,2025,0,5,46,12,55,0
1,1,2,8,5,533,10,1,20,2,1,75,0,35,41,30,5,2023,2,3,46,31,21,0
1,0,2,6,5,331,1,0,32,2,2,89,0,74,41,69,6,2021,2,3,46,23,15,0
3,3,6,3,5,792,2,1,9,2,3,11,3,78,41,73,3,2024,0,3,46,7,14,1
0,0,2,0,5,846,8,1,40,2,6,44,1,2,41,3,5,2015,2,1,46,9,39,0
0,1,1,3,8,734,11,1,49,2,0,57,0,62,17,76,8,2018,2,3,51,25,53,0
1,3,1,6,5,302,4,1,17,2,6,28,0,15,50,10,5,2016,2,0,55,31,19,0
0,1,2,3,6,822,5,1,30,3,1,62,0,64,29,11,6,2024,0,1,34,18,33,0
2,2,1,5,5,75,3,1,18,1,6,76,0,71,41,68,5,2025,1,1,46,31,1,1
0,1,2,4,5,727,7,1,6,2,5,11,0,29,41,64,4,2018,2,4,46,31,22,0
0,1,2,4,5,684,8,1,53,2,0,37,0,8,41,9,4,2016,2,1,46,28,54,1
2,1,4,8,8,224,7,1,37,2,2,33,1,38,19,31,8,2025,2,3,20,3,35,0
0,0,1,4,5,740,10,0,55,2,5,77,0,53,41,48,5,2022,2,3,46,33,55,1
0,1,4,0,5,670,10,1,26,2,6,16,0,2,41,3,0,2024,2,1,46,27,28,0
0,2,1,4,3,334,10,1,7,1,6,8,0,53,66,48,4,2022,1,0,37,7,10,0
0,1,3,4,0,307,7,1,14,1,6,57,0,49,1,44,0,2019,1,5,0,32,17,0
0,1,3,4,5,861,6,1,54,2,3,60,0,5,41,6,5,2021,2,0,46,28,34,0
3,1,5,1,5,1274,6,1,1,3,2,53,2,63,41,18,1,2019,0,3,46,9,7,1
1,2,1,8,5,563,11,1,13,2,5,81,0,73,68,70,5,2025,2,1,71,25,16,1
1,1,2,8,5,677,5,1,18,2,0,94,0,66,47,62,5,2020,0,0,7,14,1,0
2,1,3,5,5,86,6,1,55,1,0,8,1,46,47,41,5,2015,1,4,7,2,55,0
0,0,3,7,5,751,8,1,27,2,6,31,0,72,35,71,5,2024,2,5,40,2,30,1
1,0,4,6,5,370,7,1,18,2,3,96,2,3,50,4,5,2016,2,5,55,31,1,0
0,1,2,4,5,356,3,1,15,1,4,178,1,18,41,60,5,2021,1,3,46,17,18,0
1,0,3,8,5,251,8,1,27,1,3,8,1,35,41,30,5,2025,1,3,46,14,30,1
1,1,1,6,5,218,10,1,40,1,6,58,0,3,41,4,5,2025,1,5,46,23,39,1
2,1,1,5,5,188,8,1,55,2,1,43,1,40,41,35,5,2018,2,3,46,31,55,1
0,2,4,6,8,366,4,1,8,1,5,90,3,28,31,80,8,2025,1,4,38,16,9,0
0,1,3,8,0,372,7,1,14,1,3,57,1,38,1,31,0,2025,1,2,0,20,17,0
3,1,1,3,5,966,9,1,27,2,1,14,0,64,41,11,5,2023,2,3,46,9,30,0
0,0,1,8,3,845,4,1,50,2,3,18,0,73,28,70,8,2019,2,1,33,7,46,1
0,2,2,4,5,752,5,1,27,2,3,18,0,8,41,9,5,2025,2,4,46,13,30,1
1,1,2,8,5,237,8,1,27,1,6,65,0,73,41,70,5,2024,1,1,46,2,30,1
1,0,2,8,5,502,11,1,49,2,5,51,0,73,41,70,8,2021,2,1,46,31,53,0
3,3,2,5,1,764,2,1,12,1,6,47,0,54,59,55,1,2017,1,5,41,6,13,1
1,1,6,8,5,558,6,1,0,2,2,30,1,51,41,17,8,2019,2,1,46,2,24,1
0,1,2,4,5,344,2,1,16,1,2,14,0,18,0,60,4,2024,1,5,6,33,41,0
0,1,5,8,3,865,9,0,4,2,0,35,3,14,73,54,8,2019,2,3,78,18,5,1
0,1,1,7,5,696,12,1,17,2,4,77,0,72,55,71,5,2022,2,5,54,28,19,0
0,0,2,4,5,469,5,1,25,1,3,75,0,30,41,25,4,2015,1,0,46,30,27,1
2,1,4,5,5,203,1,1,45,2,3,71,2,55,41,50,5,2016,2,3,46,28,42,0
1,1,4,6,5,428,1,1,18,2,6,32,1,77,0,75,5,2021,2,1,6,9,1,1
0,3,2,5,0,839,10,1,55,2,3,47,1,7,16,47,5,2024,2,1,21,2,55,0
3,3,2,1,5,842,3,0,40,1,5,23,0,41,41,59,5,2021,1,3,46,9,39,0
1,1,4,6,5,187,11,1,27,1,6,23,1,76,41,74,5,2025,1,3,46,31,30,1
1,1,3,8,5,506,10,1,49,2,0,16,0,14,41,54,8,2018,2,5,46,31,53,1
2,3,4,5,5,100,3,0,27,1,1,10,1,54,41,55,5,2019,1,1,46,30,30,0
1,1,2,6,5,423,6,1,30,2,5,54,1,9,41,12,6,2018,2,4,46,22,33,0
3,1,1,2,5,766,9,1,15,1,6,83,0,75,41,72,5,2020,1,0,46,2,18,1
0,0,3,2,4,647,10,1,53,2,1,3,1,65,52,61,4,2017,2,3,59,1,54,0
0,1,6,4,5,847,10,1,35,2,6,83,3,29,41,64,4,2017,2,2,46,12,8,0
0,1,4,7,5,683,7,1,27,2,3,41,1,70,41,27,5,2025,2,1,46,9,30,1
0,1,3,7,5,312,11,1,55,1,2,68,0,70,63,27,5,2025,1,1,68,24,55,0
1,1,2,8,5,859,10,1,27,3,5,49,1,48,41,43,5,2018,0,0,46,25,30,0
1,0,3,8,5,501,2,0,37,2,5,15,0,73,20,70,8,2023,2,3,25,30,35,1
1,3,4,8,5,573,12,0,15,2,0,114,2,38,0,31,5,2022,2,1,6,22,18,0
0,2,1,4,5,370,2,0,15,1,2,63,0,79,41,78,5,2017,1,5,46,5,18,1
2,1,4,4,4,162,8,1,29,2,3,39,1,81,25,81,4,2023,2,5,30,17,47,0
3,1,2,1,5,829,9,1,20,1,1,51,1,63,41,18,5,2025,1,3,46,9,21,0
0,3,2,8,1,943,6,1,1,2,2,39,1,38,59,31,1,2015,2,3,41,4,7,1
1,1,1,8,5,358,11,1,8,2,4,55,0,48,41,43,8,2018,0,2,46,28,9,0
0,1,2,0,0,911,8,1,26,2,0,38,1,44,42,38,0,2017,2,0,50,10,28,1
1,1,3,6,5,421,11,0,20,2,1,3,1,16,63,15,5,2021,2,3,68,8,21,1
1,1,1,8,5,238,5,1,18,1,5,22,0,22,68,22,5,2022,1,0,71,9,1,1
1,2,3,8,5,450,8,0,27,2,4,20,1,22,41,22,5,2024,2,3,46,31,30,0
0,1,4,2,3,464,12,1,51,1,4,70,1,13,66,14,2,2015,1,3,37,26,52,1
0,1,2,3,4,634,12,1,13,2,3,51,0,67,52,67,5,2024,2,0,59,5,16,0
3,2,2,1,5,968,6,1,27,2,5,50,1,36,41,79,5,2022,0,3,46,9,30,0
0,0,5,4,5,754,2,1,13,2,5,60,2,53,23,48,5,2025,2,2,26,9,16,1
2,2,1,4,4,134,10,1,6,1,4,69,0,49,32,44,4,2017,1,1,39,33,22,1
1,1,2,8,5,193,6,1,50,1,2,26,0,20,41,19,8,2025,1,1,46,2,46,1
1,0,5,8,5,430,3,0,49,2,6,59,1,12,23,13,8,2025,2,4,26,9,53,0
1,1,1,8,5,556,8,1,0,2,4,32,0,17,23,39,8,2023,0,3,26,31,24,1
1,0,3,8,5,581,11,1,43,2,6,41,2,20,41,19,8,2022,2,1,46,30,45,1
0,1,2,7,5,1186,3,1,17,3,0,51,0,32,41,26,5,2024,0,5,46,31,19,0
1,1,2,6,5,390,10,1,20,2,2,19,0,28,41,80,5,2021,2,3,46,23,21,1
0,3,3,0,5,876,8,1,14,2,5,19,0,50,41,42,0,2022,2,3,46,10,17,1
0,1,1,7,5,433,11,1,45,1,0,9,1,57,41,49,5,2019,1,5,46,31,42,1
1,0,5,8,5,286,6,1,50,1,2,20,0,17,41,39,8,2021,1,5,46,28,46,0
1,0,3,8,5,584,3,0,43,2,3,10,0,35,41,30,8,2019,2,3,46,9,45,0
1,3,6,6,5,396,2,0,30,2,3,63,2,76,41,74,6,2020,2,3,46,22,33,1
2,1,1,5,5,193,4,0,45,2,5,25,0,25,41,20,5,2022,2,5,46,31,42,1
0,0,2,4,5,332,9,1,6,1,0,7,1,29,41,64,4,2023,1,3,46,12,22,0
1,1,4,6,5,136,6,0,13,1,0,4,3,28,41,80,5,2025,1,1,46,22,16,0
1,1,5,6,5,306,7,0,15,2,4,42,3,16,24,15,5,2021,2,3,27,16,18,0
0,1,3,7,5,774,3,1,18,2,4,47,0,57,68,49,5,2020,2,5,71,2,1,0
0,1,2,5,0,427,3,1,40,1,6,25,1,26,21,23,5,2019,1,3,23,28,39,0
3,0,1,2,5,766,1,1,23,1,6,13,1,1,20,2,2,2024,1,3,25,26,26,1
2,1,1,5,5,226,12,1,27,2,3,88,0,54,41,55,5,2022,2,3,46,30,30,0
0,1,2,4,5,766,11,1,40,2,5,89,0,29,41,64,5,2025,2,3,46,31,39,1
1,1,1,8,5,216,4,1,18,1,4,108,0,24,50,58,5,2021,1,5,55,2,1,0
1,3,3,8,5,267,12,1,40,1,2,81,1,22,41,22,5,2024,1,0,46,3,39,0
2,1,6,5,5,150,12,0,27,2,2,76,1,71,41,68,5,2017,2,3,46,2,30,1
3,1,3,3,5,891,10,1,20,2,5,9,1,78,63,73,5,2019,2,3,68,18,21,1
0,1,3,0,5,922,12,0,27,2,2,125,0,44,41,38,5,2015,2,3,46,31,30,1
3,3,3,3,5,989,1,1,40,2,4,28,1,78,41,73,5,2017,2,1,46,21,39,0
1,1,2,8,5,255,5,1,55,1,5,16,1,58,41,53,5,2021,1,3,46,3,55,0
1,1,1,6,5,142,5,1,45,1,4,48,0,16,47,15,5,2025,1,3,7,22,42,0
0,1,1,6,7,314,2,1,46,1,4,17,0,28,8,80,7,2020,1,0,11,11,48,0
1,1,3,8,5,189,7,0,49,1,1,33,0,12,41,13,8,2025,1,3,46,34,53,1
1,1,1,8,5,593,1,1,27,2,1,21,1,51,41,17,5,2022,2,5,46,14,30,1
0,0,1,5,4,458,10,0,13,1,5,7,0,25,81,20,5,2017,1,2,81,5,16,1
0,1,3,7,5,806,2,0,27,2,0,94,2,45,41,40,5,2021,2,3,46,11,30,1
0,1,3,7,5,754,5,1,31,2,3,42,0,45,41,40,7,2016,2,3,46,36,32,1
0,1,5,4,5,941,4,1,27,2,4,95,0,49,68,44,5,2015,2,3,71,28,30,1
1,1,1,8,5,447,11,1,43,2,4,75,0,51,41,17,8,2025,2,1,46,30,45,0
1,1,1,8,5,300,6,1,4,1,3,63,1,14,20,54,8,2017,1,3,25,9,5,1
0,1,1,4,5,846,12,1,55,2,5,28,0,49,41,44,5,2019,2,1,46,2,55,0
1,1,2,8,5,430,1,1,55,2,5,29,0,22,35,22,5,2023,2,2,40,31,55,1
1,0,2,8,5,576,4,1,49,2,2,59,1,20,41,19,8,2022,2,2,46,22,53,1
0,1,1,4,5,414,1,0,29,1,3,96,0,4,20,5,4,2017,1,3,25,28,47,1
1,1,4,8,5,305,1,1,13,1,2,70,0,12,68,13,5,2021,1,2,71,30,16,1
0,1,3,4,0,832,4,0,16,2,0,66,0,8,38,9,4,2025,2,1,44,10,41,1
1,3,2,8,5,306,4,0,27,1,1,7,1,24,41,58,5,2024,1,1,46,9,30,1
0,1,2,4,5,913,4,1,27,2,5,12,0,5,41,6,5,2020,2,1,46,31,30,1
0,3,5,4,7,650,7,1,47,2,5,59,1,39,40,32,4,2019,2,3,45,5,49,0
3,2,2,5,3,1083,7,1,27,2,6,47,0,54,67,55,5,2019,2,2,67,30,30,1
1,3,3,6,5,187,6,1,32,1,1,2,1,74,41,69,6,2021,1,1,46,30,15,0
0,1,3,0,5,765,1,1,20,2,6,8,1,2,20,3,5,2024,2,2,25,28,21,0
1,1,4,6,5,109,10,1,54,1,1,56,2,61,41,57,5,2017,1,1,46,22,34,0
2,1,3,5,5,176,11,1,15,2,0,37,0,6,41,0,5,2023,2,4,46,9,18,0
0,2,1,3,6,342,1,1,17,1,0,36,0,37,29,66,5,2017,1,4,34,23,19,1
2,2,3,4,4,575,7,1,7,2,6,64,1,39,48,32,4,2025,0,1,53,12,10,1
0,1,4,6,8,360,12,1,15,1,6,15,0,77,22,75,5,2017,1,3,22,16,18,1
1,1,4,8,5,276,1,1,45,1,0,54,2,20,41,19,5,2022,1,3,46,9,42,1
0,1,1,4,8,1161,5,1,37,3,3,18,1,30,22,25,8,2020,0,4,22,12,35,1
1,1,1,6,5,301,5,1,17,2,5,14,0,3,50,4,5,2015,2,0,55,9,19,0
0,0,4,7,5,697,10,0,27,2,5,90,3,19,41,34,5,2019,2,3,46,28,30,0
0,3,2,7,5,825,8,1,27,2,5,15,1,19,41,34,5,2022,2,0,46,28,30,1
0,3,1,8,1,308,8,1,37,1,6,34,0,22,77,22,8,2019,1,1,80,14,35,0
0,1,4,4,2,442,10,0,28,1,0,29,1,5,72,6,4,2023,1,3,75,1,31,1
3,0,4,3,5,1038,4,1,27,2,5,43,0,37,41,66,5,2024,2,5,46,7,30,1
0,2,4,0,5,485,12,1,27,1,4,10,2,2,41,3,5,2025,1,3,46,10,30,0
2,1,4,4,4,418,4,1,25,2,3,24,1,79,46,78,4,2023,2,3,52,5,27,1
0,1,2,0,5,715,3,0,27,2,5,84,1,21,41,16,5,2015,2,1,46,30,30,1
0,0,2,4,5,388,1,1,3,1,4,70,0,8,41,9,4,2019,1,3,46,31,4,0
2,3,2,8,8,278,10,1,27,2,2,63,0,58,17,53,5,2024,2,3,51,25,30,1
0,1,4,7,5,747,8,1,15,2,0,26,1,32,41,26,5,2016,2,5,46,24,18,1
3,1,2,1,5,1499,4,0,1,2,0,28,0,63,47,18,1,2023,2,0,7,9,7,1
1,1,2,8,5,215,3,1,50,1,4,90,1,20,41,19,8,2025,1,1,46,28,46,1
0,1,4,4,5,621,8,0,45,2,4,22,1,8,41,9,5,2025,2,3,46,2,42,0
2,1,3,5,5,185,12,1,27,2,2,37,2,6,41,0,5,2018,2,1,46,9,30,1
0,1,5,7,5,319,4,1,27,1,0,49,1,70,41,27,5,2022,1,1,46,2,30,0
0,1,3,6,8,579,2,0,49,2,1,27,0,34,17,29,8,2025,2,2,51,34,53,0
2,1,1,4,4,176,4,0,17,1,6,72,0,30,64,25,5,2024,1,1,29,12,19,0
2,1,1,5,5,166,5,1,27,2,6,71,1,40,41,35,5,2022,2,5,46,22,30,1
3,1,2,1,5,1580,4,1,27,2,1,21,0,80,35,77,5,2024,2,3,40,0,30,0
1,1,1,8,5,282,3,1,27,1,0,14,1,48,41,43,5,2024,1,5,46,2,30,0
1,1,2,8,5,772,8,1,17,2,6,29,1,17,41,39,5,2019,0,0,46,2,19,1
0,1,1,4,5,820,2,1,7,2,5,24,0,52,41,46,4,2021,2,5,46,31,10,1
1,1,2,6,5,399,4,1,13,2,4,11,0,16,68,15,5,2023,2,5,71,28,16,0
0,1,4,4,5,782,2,1,18,2,4,41,1,18,0,60,5,2023,2,3,6,28,1,1
1,1,3,8,5,298,1,0,4,1,4,97,2,73,41,70,8,2019,1,0,46,28,5,0
1,1,2,8,5,376,11,1,4,2,6,14,1,66,41,62,8,2024,2,3,46,25,5,0
1,1,2,8,5,534,12,0,43,2,2,4,0,66,41,62,8,2023,2,4,46,9,45,1
1,1,4,8,5,473,3,0,50,2,3,24,0,20,41,19,8,2025,2,5,46,30,46,1
0,1,3,8,4,1062,9,0,45,3,0,5,0,24,78,58,5,2023,0,1,79,25,42,0
1,1,3,8,5,208,8,1,55,1,6,150,1,24,35,58,5,2016,1,1,40,9,55,1
0,1,4,0,5,326,12,0,27,1,1,37,1,60,41,56,5,2025,1,5,46,10,30,1
0,2,4,4,8,1027,2,1,40,2,3,58,1,29,53,64,5,2016,2,1,58,5,39,1
0,1,2,0,5,301,12,1,27,1,3,68,1,50,41,42,5,2015,1,1,46,20,30,0
2,0,1,5,5,155,10,1,18,2,6,53,0,54,41,55,5,2019,2,0,46,31,1,0
1,3,4,8,5,498,10,1,0,2,6,12,1,58,41,53,8,2025,2,5,46,22,24,1
1,1,1,8,5,514,12,1,0,2,5,55,1,20,23,19,8,2015,2,1,26,2,24,0
0,1,1,4,5,386,10,1,27,1,1,7,0,49,41,44,5,2016,1,5,46,17,30,0
2,3,2,5,5,207,12,1,54,2,3,40,1,40,41,35,5,2019,2,3,46,28,34,1
1,1,5,8,5,262,5,1,45,1,1,91,2,73,41,70,5,2025,1,5,46,9,42,1
0,1,2,7,5,405,1,1,46,1,4,1,0,11,41,8,7,2024,1,1,46,28,48,1
1,1,2,6,5,160,9,0,30,1,4,162,0,61,41,57,6,2017,1,2,46,2,33,1
3,1,2,3,5,578,5,0,33,1,0,48,1,33,63,28,3,2025,1,4,68,28,12,1
0,1,5,4,5,337,6,1,47,1,2,86,2,69,41,33,4,2025,1,1,46,12,49,1
3,3,2,3,5,922,8,1,15,2,2,93,1,64,41,11,5,2018,2,2,46,2,18,0
0,1,2,0,5,386,7,1,54,1,3,30,2,23,55,21,5,2018,1,1,54,9,34,1
1,0,3,6,5,228,7,0,27,2,1,64,0,16,50,15,5,2018,2,3,55,22,30,0
3,1,1,1,5,1447,5,1,27,2,3,28,0,63,41,18,5,2017,2,3,46,28,30,0
0,1,3,4,5,374,6,1,3,1,1,46,2,18,55,60,4,2015,1,0,54,30,4,0
1,0,2,8,5,525,10,1,40,2,5,86,0,48,41,43,5,2018,2,5,46,34,39,1
0,1,2,7,5,807,8,1,18,2,3,71,0,45,68,40,5,2022,2,1,71,28,1,1
0,1,2,4,5,416,1,1,22,1,6,6,1,18,41,60,4,2025,1,3,46,9,23,1
3,0,2,3,5,1015,3,1,20,2,4,33,1,67,41,67,5,2019,2,1,46,30,21,1
2,1,1,5,5,105,10,0,55,1,1,38,0,46,35,41,5,2018,1,3,40,31,55,0
0,1,3,8,4,1124,5,1,43,2,0,28,0,48,33,43,8,2022,2,1,69,29,45,1
1,1,1,6,5,358,12,1,54,2,1,88,0,9,55,12,5,2022,2,3,54,8,34,0
1,1,3,8,5,472,2,1,40,2,1,85,0,17,41,39,5,2025,2,0,46,34,39,0
0,0,2,6,0,819,4,1,42,2,6,13,2,74,42,69,0,2017,2,3,50,10,44,0
1,1,3,5,8,314,7,1,49,1,4,51,2,54,17,55,8,2022,1,3,51,30,53,1
1,0,6,8,5,626,10,1,18,2,3,8,4,58,41,53,5,2021,2,0,46,28,1,0
1,3,3,6,5,362,11,1,55,2,1,90,0,16,63,15,5,2023,2,1,68,35,55,1
2,1,2,4,4,196,5,1,16,1,1,5,0,18,9,60,4,2022,1,3,8,17,41,1
3,1,2,3,5,590,1,1,27,1,4,80,0,62,41,76,5,2021,1,5,46,28,30,0
0,2,2,5,7,778,12,1,54,2,0,156,0,68,27,63,5,2022,2,3,70,30,34,0
1,1,2,6,5,313,5,1,54,2,5,24,1,77,41,75,5,2023,2,1,46,22,34,0
2,1,3,5,5,80,7,0,13,1,1,5,0,27,41,24,5,2016,1,3,46,22,16,1
0,0,2,1,4,253,7,0,16,1,4,25,0,80,9,77,4,2019,1,3,8,17,41,0
1,1,1,8,5,298,4,1,0,1,2,47,0,58,41,53,8,2017,1,4,46,9,24,1
1,2,2,5,8,458,6,1,0,2,2,107,0,40,70,35,8,2021,2,4,73,29,24,1
0,1,4,5,0,728,5,1,18,2,3,152,0,26,36,23,5,2015,2,5,42,20,1,1
1,1,3,6,5,307,6,1,27,2,2,12,0,10,41,7,5,2023,2,2,46,28,30,0
3,1,3,2,5,1345,11,1,39,2,3,34,1,75,41,72,2,2023,0,5,46,22,38,1
1,2,3,8,5,287,1,1,20,1,3,12,0,43,41,37,5,2025,1,2,46,2,21,1
1,1,1,8,5,299,12,1,27,1,5,52,0,73,41,70,5,2020,1,0,46,25,30,0
0,1,3,4,3,791,4,1,13,2,2,43,0,52,11,46,5,2017,0,0,64,17,16,0
1,1,1,5,8,385,1,1,54,2,5,18,0,26,30,23,5,2024,2,3,35,14,34,0
0,2,1,4,5,845,11,1,27,2,3,49,0,69,41,33,5,2016,2,3,46,31,30,0
0,2,1,4,5,780,7,1,3,2,2,17,0,79,41,78,4,2016,2,0,46,22,4,1
0,3,3,4,5,830,2,1,45,2,3,27,0,53,41,48,5,2024,2,0,46,9,42,0
0,1,1,4,8,455,3,1,0,1,5,40,1,49,13,44,8,2019,1,5,12,13,24,0
0,0,2,3,8,641,3,1,37,2,0,56,0,37,43,66,8,2024,2,3,48,25,35,1
0,1,1,6,6,1270,2,0,21,3,1,88,0,77,80,75,6,2024,0,5,28,8,25,0
1,1,2,8,5,254,8,1,17,1,2,21,0,24,24,58,5,2022,1,5,27,14,19,1
1,0,1,8,5,596,2,0,27,2,5,106,0,73,41,70,5,2017,2,3,46,22,30,0
2,2,2,4,4,135,9,1,6,2,4,64,2,4,64,5,4,2017,2,1,29,12,22,0
1,0,1,8,5,472,6,1,50,2,5,44,0,20,41,19,8,2025,2,1,46,9,46,0
1,1,3,8,5,567,5,1,43,2,0,27,1,73,47,70,8,2019,2,5,7,31,45,0
1,1,4,8,5,527,6,1,27,2,4,20,2,22,41,22,5,2022,2,5,46,25,30,0
1,1,3,8,5,455,4,1,18,2,2,15,0,58,41,53,5,2019,2,3,46,25,1,1
2,0,2,5,5,169,8,1,13,2,4,20,1,55,41,50,5,2018,2,1,46,28,16,1
0,0,2,6,7,850,5,1,30,2,2,29,0,3,40,4,6,2019,2,3,45,15,33,0
0,3,3,8,3,287,9,1,43,1,0,13,1,17,11,39,8,2016,1,5,64,3,45,1
0,0,1,8,3,915,4,1,33,2,6,1,0,38,28,31,3,2020,2,3,33,25,12,1
3,1,5,3,5,794,4,0,17,2,3,43,2,64,63,11,5,2021,0,2,68,28,19,0
0,0,2,7,5,710,4,1,27,2,5,2,0,11,41,8,5,2024,2,0,46,15,30,1
0,1,5,4,5,482,3,1,27,1,5,33,0,81,41,81,5,2016,1,2,46,28,30,0
2,3,1,5,5,234,3,1,27,2,0,40,1,71,41,68,5,2025,2,1,46,2,30,1
2,0,1,5,5,92,2,0,27,1,0,100,0,54,41,55,5,2023,1,1,46,31,30,1
0,1,1,4,5,926,10,0,6,2,3,19,1,53,50,48,4,2024,2,4,55,12,22,1
1,1,2,8,5,514,10,1,43,2,6,23,0,14,41,54,8,2022,2,0,46,30,45,1
1,1,2,8,5,400,8,1,27,2,4,15,0,66,41,62,5,2024,0,0,46,31,30,0
1,1,2,8,5,590,5,1,27,2,2,30,1,43,41,37,5,2019,2,3,46,25,30,0
0,1,3,4,5,440,8,0,45,1,5,50,1,18,35,60,5,2015,1,3,40,12,42,0
0,0,1,0,5,499,9,1,27,1,3,59,0,60,41,56,5,2025,1,2,46,32,30,1
1,1,3,8,5,989,11,0,8,3,1,68,0,20,47,19,8,2025,0,2,7,22,9,1
1,1,4,8,5,563,2,1,54,2,3,14,1,38,41,31,5,2020,2,3,46,3,34,1
1,1,6,8,5,487,3,0,20,2,3,37,3,66,47,62,5,2020,2,3,7,31,21,0
0,1,5,4,5,783,5,1,54,2,4,33,1,29,47,64,5,2022,2,4,7,30,34,1
3,1,4,1,5,1577,6,1,54,2,1,85,2,31,41,65,5,2016,2,1,46,6,34,0
0,1,5,4,5,661,1,1,20,2,1,13,0,39,41,32,5,2025,2,2,46,28,21,1
1,0,3,8,5,547,6,1,18,2,4,113,2,20,41,19,5,2017,2,3,46,29,1,0
0,1,2,4,5,864,7,0,40,2,5,85,0,5,41,6,5,2017,2,0,46,9,39,0
1,1,2,8,5,206,12,1,45,1,6,37,1,20,41,19,5,2017,1,1,46,22,42,0
0,0,2,7,1,708,3,1,40,2,3,23,0,70,79,27,5,2018,0,4,36,11,39,0
0,1,2,4,7,357,7,1,46,1,1,36,1,52,8,46,7,2025,1,3,11,15,48,0
0,1,5,5,7,758,11,1,15,2,2,66,2,6,8,0,5,2017,2,3,11,36,18,0
0,0,4,4,5,594,6,1,27,2,1,38,2,4,41,5,5,2019,0,3,46,12,30,1
