segment_id,booking_id,leg_no,dep_airport,arr_airport,dep_city,arr_city,dep_date,flight_duration_min,stop_type
S-003102-01,BK-003102,1,RUH,MNL,Riyadh,Manila,2017-09-30,303,Direct
S-003102-02,BK-003102,2,MNL,RUH,Manila,Riyadh,2017-10-18,433,Connection
S-003103-01,BK-003103,1,KWI,DEL,Kuwait City,New Delhi,2017-05-11,270,Connection
S-003103-02,BK-003103,2,DEL,KWI,New Delhi,Kuwait City,2017-05-21,311,Direct
S-003104-01,BK-003104,1,RUH,BEY,Riyadh,Beirut,2017-12-22,225,Direct
S-003105-01,BK-003105,1,KWI,DEL,Kuwait City,New Delhi,2023-04-24,290,Direct
S-003105-02,BK-003105,2,DEL,NBO,New Delhi,Nairobi,2023-05-04,392,Direct
S-003106-01,BK-003106,1,KWI,YYZ,Kuwait City,Toronto,2025-03-25,645,Connection
S-003106-02,BK-003106,2,YYZ,KWI,Toronto,Kuwait City,2025-04-16,658,Connection
S-003107-01,BK-003107,1,DXB,CDG,Dubai,Paris,2016-10-15,319,Direct
S-003107-02,BK-003107,2,CDG,DXB,Paris,Dubai,2016-11-07,458,Connection
S-003108-01,BK-003108,1,KWI,KRT,Kuwait City,Khartoum,2023-02-26,493,Direct
S-003109-01,BK-003109,1,SHJ,ATH,Sharjah,Athens,2024-02-23,453,Direct
S-003109-02,BK-003109,2,ATH,SHJ,Athens,Sharjah,2024-03-05,474,Connection
S-003110-01,BK-003110,1,KWI,ZRH,Kuwait City,Zurich,2021-05-01,478,Connection
S-003111-01,BK-003111,1,DOH,KRT,Doha,Khartoum,2017-09-10,408,Direct
S-003111-02,BK-003111,2,KRT,DOH,Khartoum,Doha,2017-09-20,308,Direct
S-003112-01,BK-003112,1,JED,ZRH,Jeddah,Zurich,2024-06-18,400,Direct
S-003113-01,BK-003113,1,IST,BAH,Istanbul,Manama,2020-11-21,457,Connection
S-003113-02,BK-003113,2,BAH,SIN,Manama,Singapore,2020-11-25,391,Connection
S-003113-03,BK-003113,3,SIN,BAH,Singapore,Manama,2020-11-28,399,Direct
S-003114-01,BK-003114,1,BAH,ATH,Manama,Athens,2022-09-22,344,Connection
S-003115-01,BK-003115,1,KWI,ATH,Kuwait City,Athens,2017-01-21,470,Direct
S-003115-02,BK-003115,2,ATH,KWI,Athens,Kuwait City,2017-01-28,439,Direct
S-003116-01,BK-003116,1,KWI,BCN,Kuwait City,Barcelona,2022-04-05,368,Direct
S-003116-02,BK-003116,2,BCN,KWI,Barcelona,Kuwait City,2022-05-03,459,Connection
S-003117-01,BK-003117,1,ISB,NJF,Islamabad,Najaf,2015-10-12,435,Direct
S-003117-02,BK-003117,2,NJF,ISB,Najaf,Islamabad,2015-11-03,350,Direct
S-003118-01,BK-003118,1,JED,MEL,Jeddah,Melbourne,2019-05-01,700,Direct
S-003119-01,BK-003119,1,KWI,ISB,Kuwait City,Islamabad,2022-08-23,272,Direct
S-003119-02,BK-003119,2,ISB,KWI,Islamabad,Kuwait City,2022-08-30,206,Direct
S-003120-01,BK-003120,1,KWI,LHR,Kuwait City,London,2016-07-10,418,Direct
S-003121-01,BK-003121,1,TLV,MED,Tel Aviv,Medina,2019-05-23,121,Direct
S-003121-02,BK-003121,2,MED,TLV,Medina,Tel Aviv,2019-06-19,152,Direct
S-003122-01,BK-003122,1,SHJ,JED,Sharjah,Jeddah,2025-01-03,130,Connection
S-003122-02,BK-003122,2,JED,SHJ,Jeddah,Sharjah,2025-01-08,129,Direct
S-003123-01,BK-003123,1,KWI,IST,Kuwait City,Istanbul,2021-06-03,317,Connection
S-003123-02,BK-003123,2,IST,KWI,Istanbul,Kuwait City,2021-06-23,454,Direct
S-003124-01,BK-003124,1,KWI,NBO,Kuwait City,Nairobi,2023-01-01,444,Direct
S-003125-01,BK-003125,1,KWI,PER,Kuwait City,Perth,2026-02-10,756,Direct
S-003126-01,BK-003126,1,KWI,DEL,Kuwait City,New Delhi,2025-08-04,260,Direct
S-003126-02,BK-003126,2,DEL,SGN,New Delhi,Ho Chi Minh,2025-08-07,493,Direct
S-003126-03,BK-003126,3,SGN,MXP,Ho Chi Minh,Milan,2025-08-17,271,Direct
S-003127-01,BK-003127,1,KWI,MAN,Kuwait City,Manchester,2016-05-26,363,Direct
S-003128-01,BK-003128,1,KWI,SGN,Kuwait City,Ho Chi Minh,2025-08-31,411,Direct
S-003128-02,BK-003128,2,SGN,PER,Ho Chi Minh,Perth,2025-09-04,430,Direct
S-003128-03,BK-003128,3,PER,ORD,Perth,Chicago,2025-09-12,322,Direct
S-003129-01,BK-003129,1,SHJ,DAC,Sharjah,Dhaka,2021-04-19,238,Direct
S-003130-01,BK-003130,1,KWI,BLR,Kuwait City,Bengaluru,2023-08-04,253,Connection
S-003131-01,BK-003131,1,TBS,DMM,Tbilisi,Dammam,2025-03-27,239,Direct
S-003131-02,BK-003131,2,DMM,TBS,Dammam,Tbilisi,2025-04-03,101,Connection
S-003132-01,BK-003132,1,VIE,DAC,Vienna,Dhaka,2024-02-07,420,Direct
S-003133-01,BK-003133,1,KWI,JFK,Kuwait City,New York,2016-04-05,621,Connection
S-003134-01,BK-003134,1,KWI,BOM,Kuwait City,Mumbai,2023-02-12,273,Connection
S-003134-02,BK-003134,2,BOM,KWI,Mumbai,Kuwait City,2023-02-25,276,Direct
S-003135-01,BK-003135,1,KWI,PEW,Kuwait City,Peshawar,2022-12-10,239,Direct
S-003135-02,BK-003135,2,PEW,GRU,Peshawar,Sao Paulo,2022-12-19,450,Direct
S-003136-01,BK-003136,1,DMM,DOH,Dammam,Doha,2018-10-24,64,Direct
S-003136-02,BK-003136,2,DOH,BNE,Doha,Brisbane,2018-11-03,888,Connection
S-003137-01,BK-003137,1,KWI,ZRH,Kuwait City,Zurich,2015-08-28,407,Direct
S-003138-01,BK-003138,1,RUH,HRG,Riyadh,Hurghada,2018-10-09,171,Direct
S-003138-02,BK-003138,2,HRG,DEL,Hurghada,New Delhi,2018-10-18,277,Connection
S-003139-01,BK-003139,1,KWI,DAR,Kuwait City,Dar es Salaam,2020-01-17,460,Connection
S-003140-01,BK-003140,1,ADL,PER,Adelaide,Perth,2017-05-11,260,Connection
S-003140-02,BK-003140,2,PER,ADL,Perth,Adelaide,2017-05-19,125,Connection
S-003141-01,BK-003141,1,KWI,MED,Kuwait City,Medina,2024-05-19,116,Connection
S-003141-02,BK-003141,2,MED,KWI,Medina,Kuwait City,2024-05-24,123,Direct
S-003142-01,BK-003142,1,KWI,CDG,Kuwait City,Paris,2016-07-20,390,Direct
S-003142-02,BK-003142,2,CDG,KWI,Paris,Kuwait City,2016-07-24,328,Direct
S-003143-01,BK-003143,1,CDG,AMM,Paris,Amman,2024-09-18,288,Direct
S-003143-02,BK-003143,2,AMM,CDG,Amman,Paris,2024-10-01,338,Direct
S-003144-01,BK-003144,1,AUH,BOM,Abu Dhabi,Mumbai,2017-11-16,244,Direct
S-003145-01,BK-003145,1,SHJ,DXB,Sharjah,Dubai,2016-10-11,90,Direct
S-003146-01,BK-003146,1,KWI,SGN,Kuwait City,Ho Chi Minh,2018-05-21,378,Direct
S-003146-02,BK-003146,2,SGN,KWI,Ho Chi Minh,Kuwait City,2018-06-18,315,Direct
S-003147-01,BK-003147,1,DXB,LHE,Dubai,Lahore,2022-05-12,195,Direct
S-003147-02,BK-003147,2,LHE,DXB,Lahore,Dubai,2022-05-27,219,Connection
S-003148-01,BK-003148,1,KWI,FCO,Kuwait City,Rome,2024-11-28,370,Direct
S-003149-01,BK-003149,1,BCN,PEW,Barcelona,Peshawar,2018-02-17,540,Direct
S-003149-02,BK-003149,2,PEW,BCN,Peshawar,Barcelona,2018-03-05,413,Direct
S-003150-01,BK-003150,1,KWI,CMN,Kuwait City,Casablanca,2026-02-05,496,Direct
S-003151-01,BK-003151,1,KWI,CGK,Kuwait City,Jakarta,2016-08-15,334,Direct
S-003151-02,BK-003151,2,CGK,KWI,Jakarta,Kuwait City,2016-09-06,403,Direct
S-003152-01,BK-003152,1,CCU,HRG,Kolkata,Hurghada,2016-06-19,404,Direct
S-003153-01,BK-003153,1,KWI,AMS,Kuwait City,Amsterdam,2018-09-03,488,Direct
S-003153-02,BK-003153,2,AMS,KWI,Amsterdam,Kuwait City,2018-09-15,375,Direct
S-003154-01,BK-003154,1,KWI,PER,Kuwait City,Perth,2022-03-31,955,Direct
S-003155-01,BK-003155,1,PEW,ZRH,Peshawar,Zurich,2017-01-17,437,Direct
S-003156-01,BK-003156,1,DOH,ICN,Doha,Seoul,2016-01-26,506,Direct
S-003157-01,BK-003157,1,KWI,ORD,Kuwait City,Chicago,2022-09-24,867,Connection
S-003158-01,BK-003158,1,KWI,MAN,Kuwait City,Manchester,2025-12-31,481,Direct
S-003159-01,BK-003159,1,KRT,VIE,Khartoum,Vienna,2025-04-22,420,Direct
S-003159-02,BK-003159,2,VIE,KRT,Vienna,Khartoum,2025-05-19,250,Connection
S-003160-01,BK-003160,1,KWI,SGN,Kuwait City,Ho Chi Minh,2018-07-30,381,Direct
S-003161-01,BK-003161,1,KWI,CDG,Kuwait City,Paris,2018-12-14,404,Direct
S-003162-01,BK-003162,1,DOH,HRG,Doha,Hurghada,2025-10-16,144,Direct
S-003163-01,BK-003163,1,JED,CMN,Jeddah,Casablanca,2016-01-16,471,Direct
S-003163-02,BK-003163,2,CMN,JED,Casablanca,Jeddah,2016-01-23,415,Direct
S-003164-01,BK-003164,1,KWI,MNL,Kuwait City,Manila,2023-09-05,398,Direct
S-003164-02,BK-003164,2,MNL,KWI,Manila,Kuwait City,2023-09-15,433,Direct
S-003165-01,BK-003165,1,KWI,CMB,Kuwait City,Colombo,2017-04-28,305,Direct
S-003165-02,BK-003165,2,CMB,KWI,Colombo,Kuwait City,2017-05-26,270,Connection
S-003166-01,BK-003166,1,KWI,TLV,Kuwait City,Tel Aviv,2022-04-01,220,Connection
S-003166-02,BK-003166,2,TLV,KWI,Tel Aviv,Kuwait City,2022-04-19,250,Connection
S-003167-01,BK-003167,1,AUH,VIE,Abu Dhabi,Vienna,2025-01-24,333,Direct
S-003167-02,BK-003167,2,VIE,AUH,Vienna,Abu Dhabi,2025-02-06,300,Connection
S-003168-01,BK-003168,1,KWI,MAA,Kuwait City,Chennai,2019-05-28,210,Direct
S-003169-01,BK-003169,1,KWI,MCT,Kuwait City,Muscat,2015-05-09,105,Direct
S-003170-01,BK-003170,1,DXB,RUH,Dubai,Riyadh,2018-02-01,70,Direct
S-003171-01,BK-003171,1,KWI,DAC,Kuwait City,Dhaka,2020-01-19,276,Connection
S-003172-01,BK-003172,1,DMM,SSH,Dammam,Sharm El Sheikh,2024-12-25,186,Connection
S-003173-01,BK-003173,1,KWI,VIE,Kuwait City,Vienna,2022-01-27,403,Direct
S-003174-01,BK-003174,1,KWI,BSR,Kuwait City,Basra,2019-10-30,214,Direct
S-003175-01,BK-003175,1,PEW,EVN,Peshawar,Yerevan,2017-12-04,410,Direct
S-003176-01,BK-003176,1,KWI,AMM,Kuwait City,Amman,2020-02-13,224,Connection
S-003176-02,BK-003176,2,AMM,KWI,Amman,Kuwait City,2020-02-24,190,Connection
S-003177-01,BK-003177,1,KWI,PEW,Kuwait City,Peshawar,2025-04-13,235,Direct
S-003178-01,BK-003178,1,KWI,BCN,Kuwait City,Barcelona,2023-10-20,365,Direct
S-003179-01,BK-003179,1,KWI,MXP,Kuwait City,Milan,2024-02-09,303,Direct
S-003180-01,BK-003180,1,KWI,PEK,Kuwait City,Beijing,2024-09-20,435,Direct
S-003180-02,BK-003180,2,PEK,KWI,Beijing,Kuwait City,2024-10-13,476,Direct
S-003181-01,BK-003181,1,KWI,FRA,Kuwait City,Frankfurt,2021-09-26,450,Direct
S-003181-02,BK-003181,2,FRA,KWI,Frankfurt,Kuwait City,2021-10-04,454,Connection
S-003182-01,BK-003182,1,KWI,LHE,Kuwait City,Lahore,2024-06-06,311,Direct
S-003182-02,BK-003182,2,LHE,KWI,Lahore,Kuwait City,2024-06-17,283,Direct
S-003183-01,BK-003183,1,VIE,AUH,Vienna,Abu Dhabi,2023-08-16,343,Direct
S-003183-02,BK-003183,2,AUH,VIE,Abu Dhabi,Vienna,2023-09-06,467,Direct
S-003184-01,BK-003184,1,KWI,HAN,Kuwait City,Hanoi,2018-03-03,374,Direct
S-003184-02,BK-003184,2,HAN,KWI,Hanoi,Kuwait City,2018-03-15,381,Direct
S-003185-01,BK-003185,1,KWI,BKK,Kuwait City,Bangkok,2019-06-07,358,Connection
S-003186-01,BK-003186,1,KWI,DAC,Kuwait City,Dhaka,2021-01-23,304,Connection
S-003186-02,BK-003186,2,DAC,KWI,Dhaka,Kuwait City,2021-01-27,287,Direct
S-003187-01,BK-003187,1,KWI,LHR,Kuwait City,London,2021-08-11,482,Direct
S-003188-01,BK-003188,1,KWI,FCO,Kuwait City,Rome,2020-06-19,386,Direct
S-003189-01,BK-003189,1,KWI,RUH,Kuwait City,Riyadh,2022-08-07,95,Direct
S-003189-02,BK-003189,2,RUH,MEL,Riyadh,Melbourne,2022-08-12,781,Direct
S-003190-01,BK-003190,1,DXB,MUX,Dubai,Multan,2024-07-23,227,Direct
S-003190-02,BK-003190,2,MUX,DXB,Multan,Dubai,2024-07-31,204,Direct
S-003191-01,BK-003191,1,KWI,HRG,Kuwait City,Hurghada,2024-05-23,236,Direct
S-003192-01,BK-003192,1,DXB,CMB,Dubai,Colombo,2022-10-03,234,Direct
S-003192-02,BK-003192,2,CMB,CDG,Colombo,Paris,2022-10-06,525,Direct
S-003192-03,BK-003192,3,CDG,AMS,Paris,Amsterdam,2022-10-13,147,Direct
S-003193-01,BK-003193,1,RUH,CMB,Riyadh,Colombo,2018-11-01,234,Connection
S-003193-02,BK-003193,2,CMB,GRU,Colombo,Sao Paulo,2018-11-05,469,Direct
S-003194-01,BK-003194,1,KWI,LHE,Kuwait City,Lahore,2018-11-05,304,Direct
S-003195-01,BK-003195,1,ADL,DOH,Adelaide,Doha,2019-12-21,874,Connection
S-003195-02,BK-003195,2,DOH,ADL,Doha,Adelaide,2020-01-20,791,Direct
S-003196-01,BK-003196,1,IAD,AMM,Washington DC,Amman,2025-09-21,306,Direct
S-003196-02,BK-003196,2,AMM,IAD,Amman,Washington DC,2025-10-09,427,Connection
S-003197-01,BK-003197,1,KWI,PEK,Kuwait City,Beijing,2025-10-27,518,Direct
S-003197-02,BK-003197,2,PEK,KWI,Beijing,Kuwait City,2025-11-07,470,Direct
S-003198-01,BK-003198,1,KWI,HYD,Kuwait City,Hyderabad,2023-12-07,291,Direct
S-003199-01,BK-003199,1,KWI,MXP,Kuwait City,Milan,2020-12-27,408,Direct
S-003199-02,BK-003199,2,MXP,SYD,Milan,Sydney,2021-01-04,382,Connection
S-003200-01,BK-003200,1,KWI,ORD,Kuwait City,Chicago,2025-08-23,885,Direct
S-003201-01,BK-003201,1,CAI,CDG,Cairo,Paris,2017-01-27,280,Direct
S-003202-01,BK-003202,1,KWI,FCO,Kuwait City,Rome,2018-02-04,416,Connection
S-003202-02,BK-003202,2,FCO,KWI,Rome,Kuwait City,2018-02-12,438,Direct
S-003203-01,BK-003203,1,KWI,BLR,Kuwait City,Bengaluru,2023-09-12,281,Connection
S-003203-02,BK-003203,2,BLR,KWI,Bengaluru,Kuwait City,2023-10-08,244,Direct
S-003204-01,BK-003204,1,KWI,HKG,Kuwait City,Hong Kong,2023-10-28,484,Direct
S-003205-01,BK-003205,1,KWI,KHI,Kuwait City,Karachi,2016-06-25,203,Direct
S-003206-01,BK-003206,1,KWI,CDG,Kuwait City,Paris,2017-10-27,396,Direct
S-003206-02,BK-003206,2,CDG,KWI,Paris,Kuwait City,2017-11-03,363,Direct
S-003207-01,BK-003207,1,AUH,PER,Abu Dhabi,Perth,2021-11-11,918,Connection
S-003207-02,BK-003207,2,PER,AUH,Perth,Abu Dhabi,2021-11-27,828,Direct
S-003208-01,BK-003208,1,DXB,PEW,Dubai,Peshawar,2018-06-06,210,Connection
S-003208-02,BK-003208,2,PEW,HAN,Peshawar,Hanoi,2018-06-16,265,Direct
S-003208-03,BK-003208,3,HAN,BOM,Hanoi,Mumbai,2018-06-24,431,Connection
S-003209-01,BK-003209,1,KWI,KHI,Kuwait City,Karachi,2018-07-10,305,Direct
S-003209-02,BK-003209,2,KHI,ORD,Karachi,Chicago,2018-07-17,267,Direct
S-003210-01,BK-003210,1,KWI,JFK,Kuwait City,New York,2020-01-07,645,Direct
S-003210-02,BK-003210,2,JFK,KWI,New York,Kuwait City,2020-01-29,698,Connection
S-003211-01,BK-003211,1,KRT,MXP,Khartoum,Milan,2016-07-01,299,Direct
S-003212-01,BK-003212,1,LAX,JNB,Los Angeles,Johannesburg,2024-03-29,391,Connection
S-003213-01,BK-003213,1,RUH,TPE,Riyadh,Taipei,2023-08-28,478,Direct
S-003214-01,BK-003214,1,DOH,SHJ,Doha,Sharjah,2024-07-28,105,Connection
S-003214-02,BK-003214,2,SHJ,DOH,Sharjah,Doha,2024-08-22,99,Direct
S-003215-01,BK-003215,1,KWI,MXP,Kuwait City,Milan,2024-11-08,391,Direct
S-003216-01,BK-003216,1,KWI,FCO,Kuwait City,Rome,2016-07-08,381,Connection
S-003217-01,BK-003217,1,KWI,HYD,Kuwait City,Hyderabad,2023-06-04,250,Direct
S-003217-02,BK-003217,2,HYD,KWI,Hyderabad,Kuwait City,2023-06-13,302,Direct
S-003218-01,BK-003218,1,PEK,JED,Beijing,Jeddah,2015-05-19,532,Direct
S-003218-02,BK-003218,2,JED,CGK,Jeddah,Jakarta,2015-05-26,435,Direct
S-003219-01,BK-003219,1,KWI,ISB,Kuwait City,Islamabad,2023-09-24,219,Direct
S-003219-02,BK-003219,2,ISB,KWI,Islamabad,Kuwait City,2023-10-17,223,Connection
S-003220-01,BK-003220,1,KWI,BKK,Kuwait City,Bangkok,2023-06-12,304,Direct
S-003220-02,BK-003220,2,BKK,KWI,Bangkok,Kuwait City,2023-07-10,339,Direct
S-003221-01,BK-003221,1,DAR,MAD,Dar es Salaam,Madrid,2017-08-12,282,Direct
S-003222-01,BK-003222,1,DOH,SKT,Doha,Sialkot,2017-11-27,204,Connection
S-003223-01,BK-003223,1,KWI,MAD,Kuwait City,Madrid,2026-01-04,480,Direct
S-003224-01,BK-003224,1,KWI,SKT,Kuwait City,Sialkot,2023-05-04,315,Connection
S-003224-02,BK-003224,2,SKT,KWI,Sialkot,Kuwait City,2023-05-25,268,Connection
S-003225-01,BK-003225,1,KWI,MED,Kuwait City,Medina,2016-02-08,83,Direct
S-003225-02,BK-003225,2,MED,KWI,Medina,Kuwait City,2016-02-14,90,Direct
S-003226-01,BK-003226,1,DAR,NJF,Dar es Salaam,Najaf,2025-05-07,305,Direct
S-003226-02,BK-003226,2,NJF,DAR,Najaf,Dar es Salaam,2025-05-20,433,Direct
S-003227-01,BK-003227,1,BAH,TBS,Manama,Tbilisi,2018-07-20,162,Connection
S-003228-01,BK-003228,1,KWI,MAA,Kuwait City,Chennai,2022-11-14,283,Direct
S-003228-02,BK-003228,2,MAA,KWI,Chennai,Kuwait City,2022-12-11,318,Direct
S-003229-01,BK-003229,1,KWI,BLR,Kuwait City,Bengaluru,2023-04-09,302,Connection
S-003229-02,BK-003229,2,BLR,KWI,Bengaluru,Kuwait City,2023-04-28,225,Direct
S-003230-01,BK-003230,1,NBO,ORD,Nairobi,Chicago,2021-09-01,499,Direct
S-003230-02,BK-003230,2,ORD,NBO,Chicago,Nairobi,2021-09-09,371,Connection
S-003231-01,BK-003231,1,KWI,DAC,Kuwait City,Dhaka,2024-09-24,295,Direct
S-003231-02,BK-003231,2,DAC,KWI,Dhaka,Kuwait City,2024-09-27,305,Direct
S-003232-01,BK-003232,1,CCU,JNB,Kolkata,Johannesburg,2025-08-29,491,Direct
S-003232-02,BK-003232,2,JNB,CCU,Johannesburg,Kolkata,2025-09-10,293,Connection
S-003233-01,BK-003233,1,MEL,CAI,Melbourne,Cairo,2022-04-19,464,Connection
S-003233-02,BK-003233,2,CAI,MEL,Cairo,Melbourne,2022-04-30,443,Direct
S-003234-01,BK-003234,1,DXB,JNB,Dubai,Johannesburg,2018-02-17,315,Direct
S-003234-02,BK-003234,2,JNB,DXB,Johannesburg,Dubai,2018-03-02,424,Direct
S-003235-01,BK-003235,1,KWI,SSH,Kuwait City,Sharm El Sheikh,2017-08-17,200,Direct
S-003235-02,BK-003235,2,SSH,KWI,Sharm El Sheikh,Kuwait City,2017-09-02,210,Connection
S-003236-01,BK-003236,1,KWI,SKT,Kuwait City,Sialkot,2024-03-02,189,Direct
S-003237-01,BK-003237,1,KWI,TPE,Kuwait City,Taipei,2023-06-18,597,Direct
S-003238-01,BK-003238,1,ISB,FCO,Islamabad,Rome,2018-08-03,597,Direct
S-003239-01,BK-003239,1,KWI,TPE,Kuwait City,Taipei,2019-08-22,477,Direct
S-003239-02,BK-003239,2,TPE,KWI,Taipei,Kuwait City,2019-09-02,503,Direct
S-003240-01,BK-003240,1,KWI,SSH,Kuwait City,Sharm El Sheikh,2024-10-26,100,Direct
S-003241-01,BK-003241,1,KWI,LHE,Kuwait City,Lahore,2023-04-24,250,Direct
S-003242-01,BK-003242,1,KWI,LHE,Kuwait City,Lahore,2017-07-24,301,Direct
S-003242-02,BK-003242,2,LHE,KWI,Lahore,Kuwait City,2017-08-14,232,Direct
S-003243-01,BK-003243,1,KWI,VIE,Kuwait City,Vienna,2019-05-18,447,Direct
S-003243-02,BK-003243,2,VIE,KWI,Vienna,Kuwait City,2019-05-25,321,Connection
S-003244-01,BK-003244,1,SHJ,PEK,Sharjah,Beijing,2015-02-25,563,Direct
S-003244-02,BK-003244,2,PEK,SHJ,Beijing,Sharjah,2015-03-17,465,Direct
S-003245-01,BK-003245,1,KWI,PEW,Kuwait City,Peshawar,2021-09-14,315,Connection
S-003245-02,BK-003245,2,PEW,KWI,Peshawar,Kuwait City,2021-09-21,284,Direct
S-003246-01,BK-003246,1,JED,KUL,Jeddah,Kuala Lumpur,2025-12-23,354,Direct
S-003246-02,BK-003246,2,KUL,JED,Kuala Lumpur,Jeddah,2026-01-04,347,Direct
S-003247-01,BK-003247,1,KWI,MUX,Kuwait City,Multan,2017-09-23,318,Connection
S-003248-01,BK-003248,1,DMM,SKT,Dammam,Sialkot,2015-10-20,307,Direct
S-003249-01,BK-003249,1,SSH,SYD,Sharm El Sheikh,Sydney,2023-10-05,376,Direct
S-003249-02,BK-003249,2,SYD,HYD,Sydney,Hyderabad,2023-10-07,281,Direct
S-003249-03,BK-003249,3,HYD,BLR,Hyderabad,Bengaluru,2023-10-10,159,Direct
S-003250-01,BK-003250,1,KWI,NBO,Kuwait City,Nairobi,2019-06-04,473,Direct
S-003250-02,BK-003250,2,NBO,KWI,Nairobi,Kuwait City,2019-06-18,382,Direct
S-003251-01,BK-003251,1,ADL,MEL,Adelaide,Melbourne,2023-03-21,182,Direct
S-003251-02,BK-003251,2,MEL,ADL,Melbourne,Adelaide,2023-04-11,240,Direct
S-003252-01,BK-003252,1,DXB,BGW,Dubai,Baghdad,2017-03-12,212,Direct
S-003253-01,BK-003253,1,KWI,BOM,Kuwait City,Mumbai,2024-01-16,196,Direct
S-003253-02,BK-003253,2,BOM,KWI,Mumbai,Kuwait City,2024-02-08,276,Connection
S-003254-01,BK-003254,1,KWI,BCN,Kuwait City,Barcelona,2015-04-17,455,Connection
S-003255-01,BK-003255,1,KWI,MNL,Kuwait City,Manila,2018-04-07,328,Connection
S-003255-02,BK-003255,2,MNL,KWI,Manila,Kuwait City,2018-04-30,330,Connection
S-003256-01,BK-003256,1,KWI,SKT,Kuwait City,Sialkot,2016-09-19,298,Direct
S-003256-02,BK-003256,2,SKT,KWI,Sialkot,Kuwait City,2016-10-03,277,Direct
S-003257-01,BK-003257,1,KWI,MAA,Kuwait City,Chennai,2024-01-14,304,Connection
S-003257-02,BK-003257,2,MAA,KWI,Chennai,Kuwait City,2024-01-26,212,Direct
S-003258-01,BK-003258,1,KWI,MAA,Kuwait City,Chennai,2016-07-19,278,Direct
S-003258-02,BK-003258,2,MAA,KWI,Chennai,Kuwait City,2016-07-31,199,Direct
S-003259-01,BK-003259,1,KWI,HYD,Kuwait City,Hyderabad,2024-06-10,266,Direct
S-003259-02,BK-003259,2,HYD,KWI,Hyderabad,Kuwait City,2024-06-18,319,Direct
S-003260-01,BK-003260,1,JED,BKK,Jeddah,Bangkok,2025-07-08,361,Direct
S-003260-02,BK-003260,2,BKK,JED,Bangkok,Jeddah,2025-07-20,373,Direct
S-003261-01,BK-003261,1,KWI,BOM,Kuwait City,Mumbai,2023-01-23,249,Direct
S-003261-02,BK-003261,2,BOM,KWI,Mumbai,Kuwait City,2023-02-15,306,Direct
S-003262-01,BK-003262,1,MCT,FRA,Muscat,Frankfurt,2021-09-29,404,Direct
S-003263-01,BK-003263,1,AUH,BGW,Abu Dhabi,Baghdad,2018-03-14,169,Direct
S-003264-01,BK-003264,1,KWI,FCO,Kuwait City,Rome,2023-02-21,327,Direct
S-003265-01,BK-003265,1,KWI,TBS,Kuwait City,Tbilisi,2023-07-14,168,Connection
S-003265-02,BK-003265,2,TBS,KWI,Tbilisi,Kuwait City,2023-07-27,158,Direct
S-003266-01,BK-003266,1,SHJ,PEK,Sharjah,Beijing,2021-08-24,423,Direct
S-003266-02,BK-003266,2,PEK,SHJ,Beijing,Sharjah,2021-08-29,587,Connection
S-003267-01,BK-003267,1,MED,ISB,Medina,Islamabad,2019-06-14,260,Direct
S-003267-02,BK-003267,2,ISB,MED,Islamabad,Medina,2019-06-23,200,Direct
S-003268-01,BK-003268,1,MAA,HKG,Chennai,Hong Kong,2025-04-19,407,Direct
S-003269-01,BK-003269,1,KWI,BSR,Kuwait City,Basra,2019-12-08,223,Direct
S-003269-02,BK-003269,2,BSR,KWI,Basra,Kuwait City,2020-01-03,173,Direct
S-003270-01,BK-003270,1,KWI,MAA,Kuwait City,Chennai,2023-04-08,316,Direct
S-003270-02,BK-003270,2,MAA,KWI,Chennai,Kuwait City,2023-04-15,217,Connection
S-003271-01,BK-003271,1,KWI,AMM,Kuwait City,Amman,2020-07-04,137,Connection
S-003272-01,BK-003272,1,KWI,PVG,Kuwait City,Shanghai,2024-04-21,574,Direct
S-003273-01,BK-003273,1,KWI,ATH,Kuwait City,Athens,2018-01-15,349,Direct
S-003274-01,BK-003274,1,KWI,HAN,Kuwait City,Hanoi,2019-02-17,355,Direct
S-003275-01,BK-003275,1,KWI,MAA,Kuwait City,Chennai,2017-05-27,214,Direct
S-003275-02,BK-003275,2,MAA,KWI,Chennai,Kuwait City,2017-06-26,181,Connection
S-003276-01,BK-003276,1,KWI,CCU,Kuwait City,Kolkata,2024-02-06,182,Direct
S-003276-02,BK-003276,2,CCU,KWI,Kolkata,Kuwait City,2024-03-01,285,Direct
S-003277-01,BK-003277,1,MUX,HRG,Multan,Hurghada,2019-11-18,497,Connection
S-003278-01,BK-003278,1,MAN,VIE,Manchester,Vienna,2024-08-21,124,Direct
S-003278-02,BK-003278,2,VIE,MAN,Vienna,Manchester,2024-08-25,209,Connection
S-003279-01,BK-003279,1,DXB,TPE,Dubai,Taipei,2025-02-04,579,Direct
S-003279-02,BK-003279,2,TPE,DXB,Taipei,Dubai,2025-02-12,485,Direct
S-003280-01,BK-003280,1,PEW,IAD,Peshawar,Washington DC,2016-01-14,315,Direct
S-003281-01,BK-003281,1,KWI,VIE,Kuwait City,Vienna,2017-10-07,500,Direct
S-003281-02,BK-003281,2,VIE,ADL,Vienna,Adelaide,2017-10-16,286,Connection
S-003282-01,BK-003282,1,KWI,GRU,Kuwait City,Sao Paulo,2026-03-02,703,Connection
S-003282-02,BK-003282,2,GRU,KWI,Sao Paulo,Kuwait City,2026-03-16,635,Direct
