passenger_id,booking_id,passenger_type,gender,age,nationality,loyalty_member
P-001910-04,BK-001910,INF,M,0,Saudi,0
P-001911-01,BK-001911,ADT,F,56,Kuwaiti,0
P-001911-02,BK-001911,ADT,M,72,Kenyan,1
P-001911-03,BK-001911,CHD,M,10,Qatari,0
P-001911-04,BK-001911,CHD,M,6,Kuwaiti,0
P-001912-01,BK-001912,ADT,M,54,Omani,0
P-001912-02,BK-001912,ADT,F,44,Saudi,0
P-001912-03,BK-001912,ADT,F,30,Italian,1
P-001912-04,BK-001912,ADT,F,58,Saudi,0
P-001912-05,BK-001912,CHD,M,2,Turkish,0
P-001912-06,BK-001912,INF,M,0,Emirati,0
P-001913-01,BK-001913,ADT,M,44,Syrian,0
P-001913-02,BK-001913,ADT,F,33,Iraqi,1
P-001913-03,BK-001913,CHD,F,7,Jordanian,0
P-001913-04,BK-001913,INF,F,0,Syrian,0
P-001914-01,BK-001914,ADT,M,55,German,1
P-001915-01,BK-001915,ADT,F,56,Canadian,0
P-001915-02,BK-001915,ADT,F,19,Egyptian,0
P-001915-03,BK-001915,ADT,F,36,Canadian,0
P-001915-04,BK-001915,INF,F,0,Lebanese,0
P-001916-01,BK-001916,ADT,F,46,Kuwaiti,0
P-001916-02,BK-001916,CHD,F,2,Emirati,0
P-001917-01,BK-001917,ADT,F,24,Emirati,1
P-001917-02,BK-001917,ADT,M,19,Pakistani,1
P-001917-03,BK-001917,ADT,M,70,Qatari,0
P-001917-04,BK-001917,ADT,F,51,Bahraini,0
P-001917-05,BK-001917,INF,M,1,Saudi,0
P-001917-06,BK-001917,INF,F,0,Sri Lankan,0
P-001918-01,BK-001918,ADT,F,69,Saudi,0
P-001918-02,BK-001918,ADT,M,22,Egyptian,0
P-001918-03,BK-001918,CHD,M,7,Kuwaiti,0
P-001919-01,BK-001919,ADT,F,32,Qatari,0
P-001919-02,BK-001919,ADT,F,25,Egyptian,0
P-001919-03,BK-001919,ADT,F,34,Kuwaiti,0
P-001919-04,BK-001919,CHD,M,11,Egyptian,0
P-001920-01,BK-001920,ADT,M,23,British,0
P-001920-02,BK-001920,ADT,M,27,Omani,0
P-001920-03,BK-001920,ADT,F,20,Emirati,0
P-001920-04,BK-001920,ADT,F,50,German,0
P-001920-05,BK-001920,CHD,F,7,Italian,0
P-001921-01,BK-001921,ADT,M,70,Turkish,1
P-001921-02,BK-001921,INF,M,1,British,0
P-001921-03,BK-001921,INF,M,1,Turkish,0
P-001922-01,BK-001922,ADT,F,57,Syrian,1
P-001923-01,BK-001923,ADT,M,37,Bahraini,0
P-001923-02,BK-001923,ADT,F,24,Japanese,0
P-001924-01,BK-001924,ADT,F,58,Bahraini,1
P-001924-02,BK-001924,ADT,M,24,Bahraini,0
P-001924-03,BK-001924,ADT,M,26,Bahraini,1
P-001924-04,BK-001924,INF,M,1,Bahraini,0
P-001925-01,BK-001925,ADT,F,53,Bahraini,0
P-001925-02,BK-001925,ADT,M,46,Omani,1
P-001926-01,BK-001926,ADT,M,50,Omani,0
P-001926-02,BK-001926,ADT,M,25,Omani,1
P-001926-03,BK-001926,ADT,F,54,Emirati,0
P-001926-04,BK-001926,ADT,M,26,Omani,0
P-001927-01,BK-001927,ADT,M,39,Bahraini,1
P-001927-02,BK-001927,ADT,F,18,Sri Lankan,0
P-001927-03,BK-001927,CHD,M,6,Saudi,0
P-001927-04,BK-001927,CHD,M,6,Bahraini,0
P-001928-01,BK-001928,ADT,F,40,Kuwaiti,1
P-001929-01,BK-001929,ADT,M,27,Bangladeshi,0
P-001929-02,BK-001929,ADT,M,58,Emirati,1
P-001929-03,BK-001929,CHD,F,7,Omani,0
P-001930-01,BK-001930,ADT,M,47,Kuwaiti,0
P-001931-01,BK-001931,ADT,M,61,Qatari,0
P-001932-01,BK-001932,ADT,M,61,Sri Lankan,0
P-001932-02,BK-001932,ADT,M,25,Pakistani,0
P-001932-03,BK-001932,ADT,F,24,Emirati,0
P-001932-04,BK-001932,ADT,M,40,Kuwaiti,0
P-001932-05,BK-001932,CHD,M,5,Bahraini,0
P-001933-01,BK-001933,ADT,F,40,Saudi,0
P-001934-01,BK-001934,ADT,M,66,Canadian,1
P-001935-01,BK-001935,ADT,F,18,Bahraini,1
P-001935-02,BK-001935,ADT,M,39,Qatari,1
P-001935-03,BK-001935,ADT,F,52,Qatari,0
P-001935-04,BK-001935,ADT,M,45,Spanish,0
P-001935-05,BK-001935,ADT,M,28,Kuwaiti,1
P-001935-06,BK-001935,INF,M,1,Omani,0
P-001936-01,BK-001936,ADT,M,38,Saudi,0
P-001937-01,BK-001937,ADT,F,41,New Zealander,0
P-001938-01,BK-001938,ADT,F,54,Emirati,0
P-001939-01,BK-001939,ADT,M,65,Emirati,0
P-001939-02,BK-001939,ADT,F,48,Emirati,0
P-001939-03,BK-001939,ADT,M,61,Omani,0
P-001940-01,BK-001940,ADT,F,53,British,0
P-001941-01,BK-001941,ADT,F,44,Emirati,1
P-001942-01,BK-001942,ADT,F,44,Kuwaiti,1
P-001942-02,BK-001942,INF,M,0,Bahraini,0
P-001943-01,BK-001943,ADT,M,53,Indonesian,0
P-001944-01,BK-001944,ADT,F,57,Malaysian,1
P-001944-02,BK-001944,ADT,M,23,Emirati,1
P-001945-01,BK-001945,ADT,F,51,Qatari,0
P-001945-02,BK-001945,ADT,M,44,Bahraini,1
P-001945-03,BK-001945,CHD,F,2,American,0
P-001946-01,BK-001946,ADT,M,52,Saudi,0
P-001947-01,BK-001947,ADT,F,71,Brazilian,1
P-001947-02,BK-001947,ADT,F,43,American,0
P-001947-03,BK-001947,INF,M,0,Brazilian,0
P-001947-04,BK-001947,INF,M,1,Thai,0
P-001948-01,BK-001948,ADT,M,27,British,1
P-001948-02,BK-001948,ADT,M,43,Turkish,1
P-001949-01,BK-001949,ADT,F,43,Bahraini,1
P-001949-02,BK-001949,ADT,M,32,Emirati,0
P-001949-03,BK-001949,ADT,M,58,Iraqi,0
P-001949-04,BK-001949,CHD,F,11,Emirati,0
P-001950-01,BK-001950,ADT,F,33,Kuwaiti,0
P-001950-02,BK-001950,ADT,M,23,Saudi,1
P-001950-03,BK-001950,INF,M,1,Saudi,0
P-001951-01,BK-001951,ADT,F,36,Qatari,0
P-001951-02,BK-001951,INF,M,1,Omani,0
P-001952-01,BK-001952,ADT,M,48,French,1
P-001952-02,BK-001952,INF,F,1,Turkish,0
P-001953-01,BK-001953,ADT,M,18,Nepali,1
P-001953-02,BK-001953,INF,M,0,Kuwaiti,0
P-001954-01,BK-001954,ADT,F,65,Kuwaiti,1
P-001954-02,BK-001954,ADT,M,31,Omani,0
P-001954-03,BK-001954,CHD,M,8,Saudi,0
P-001955-01,BK-001955,ADT,F,34,Omani,0
P-001955-02,BK-001955,ADT,M,50,Qatari,1
P-001956-01,BK-001956,ADT,F,38,French,0
P-001956-02,BK-001956,ADT,F,26,Omani,1
P-001957-01,BK-001957,ADT,M,34,Omani,0
P-001957-02,BK-001957,ADT,F,56,Kuwaiti,1
P-001957-03,BK-001957,CHD,F,9,Bahraini,0
P-001958-01,BK-001958,ADT,M,35,Sri Lankan,1
P-001958-02,BK-001958,ADT,M,52,Qatari,0
P-001959-01,BK-001959,ADT,M,23,Qatari,0
P-001959-02,BK-001959,INF,F,0,Australian,0
P-001960-01,BK-001960,ADT,M,28,Qatari,0
P-001960-02,BK-001960,CHD,F,7,Omani,0
P-001961-01,BK-001961,ADT,M,31,Omani,1
P-001962-01,BK-001962,ADT,M,70,Qatari,1
P-001962-02,BK-001962,CHD,M,3,Kuwaiti,0
P-001962-03,BK-001962,CHD,M,7,Bahraini,0
P-001963-01,BK-001963,ADT,F,45,Korean,0
P-001963-02,BK-001963,ADT,F,41,Korean,0
P-001964-01,BK-001964,ADT,M,47,Turkish,0
P-001964-02,BK-001964,ADT,M,67,Spanish,1
P-001964-03,BK-001964,ADT,F,62,Turkish,1
P-001964-04,BK-001964,INF,F,1,German,0
P-001964-05,BK-001964,INF,F,1,Italian,0
P-001965-01,BK-001965,ADT,F,20,Bahraini,0
P-001966-01,BK-001966,ADT,F,59,Brazilian,1
P-001966-02,BK-001966,ADT,F,25,Indian,0
P-001966-03,BK-001966,ADT,M,23,Pakistani,1
P-001967-01,BK-001967,ADT,M,41,Qatari,1
P-001968-01,BK-001968,ADT,M,30,Spanish,0
P-001968-02,BK-001968,INF,M,1,Omani,0
P-001969-01,BK-001969,ADT,M,20,Turkish,0
P-001969-02,BK-001969,ADT,F,25,Turkish,0
P-001969-03,BK-001969,ADT,M,48,Iraqi,1
P-001969-04,BK-001969,ADT,F,47,Iraqi,1
P-001969-05,BK-001969,ADT,M,65,Jordanian,1
P-001969-06,BK-001969,ADT,F,18,Italian,1
P-001970-01,BK-001970,ADT,F,22,Emirati,0
P-001970-02,BK-001970,ADT,M,28,Emirati,0
P-001970-03,BK-001970,ADT,M,67,Omani,1
P-001970-04,BK-001970,ADT,F,50,Emirati,1
P-001970-05,BK-001970,CHD,M,2,Iraqi,0
P-001971-01,BK-001971,ADT,F,36,Sri Lankan,0
P-001971-02,BK-001971,INF,F,1,Emirati,0
P-001971-03,BK-001971,INF,F,1,Qatari,0
P-001972-01,BK-001972,ADT,F,48,American,0
P-001972-02,BK-001972,ADT,F,53,Indian,0
P-001972-03,BK-001972,ADT,M,41,Canadian,1
P-001973-01,BK-001973,ADT,F,67,Omani,0
P-001973-02,BK-001973,INF,F,0,Omani,0
P-001974-01,BK-001974,ADT,F,19,Malaysian,0
P-001974-02,BK-001974,ADT,M,57,Malaysian,1
P-001974-03,BK-001974,ADT,F,55,Saudi,1
P-001974-04,BK-001974,INF,M,0,Thai,0
P-001975-01,BK-001975,ADT,F,62,Indian,0
P-001975-02,BK-001975,ADT,M,59,Brazilian,0
P-001975-03,BK-001975,ADT,F,30,American,1
P-001975-04,BK-001975,INF,M,1,American,0
P-001975-05,BK-001975,INF,M,0,Brazilian,0
P-001976-01,BK-001976,ADT,M,40,Qatari,0
P-001977-01,BK-001977,ADT,M,24,Omani,1
P-001977-02,BK-001977,ADT,M,39,Saudi,0
P-001978-01,BK-001978,ADT,F,38,Canadian,0
P-001979-01,BK-001979,ADT,F,64,Iraqi,0
P-001979-02,BK-001979,ADT,M,69,Iraqi,0
P-001980-01,BK-001980,ADT,F,48,French,1
P-001980-02,BK-001980,CHD,M,9,Emirati,0
P-001981-01,BK-001981,ADT,M,56,Emirati,1
P-001981-02,BK-001981,ADT,M,38,Saudi,1
P-001981-03,BK-001981,ADT,F,38,Emirati,1
P-001982-01,BK-001982,ADT,F,35,Saudi,0
P-001982-02,BK-001982,ADT,M,39,Omani,0
P-001982-03,BK-001982,ADT,F,48,Saudi,0
P-001982-04,BK-001982,ADT,F,52,Qatari,1
P-001982-05,BK-001982,ADT,M,43,Emirati,0
P-001982-06,BK-001982,ADT,M,24,Emirati,1
P-001983-01,BK-001983,ADT,F,29,Kuwaiti,0
P-001983-02,BK-001983,ADT,F,67,Malaysian,1
P-001983-03,BK-001983,ADT,F,60,Kuwaiti,0
P-001984-01,BK-001984,ADT,F,49,Bahraini,0
P-001985-01,BK-001985,ADT,F,67,Ethiopian,1
P-001985-02,BK-001985,ADT,F,71,Kenyan,1
P-001986-01,BK-001986,ADT,M,72,Emirati,0
P-001986-02,BK-001986,ADT,F,61,Indonesian,0
P-001986-03,BK-001986,ADT,F,63,Bahraini,1
P-001987-01,BK-001987,ADT,M,18,Japanese,0
P-001988-01,BK-001988,ADT,M,44,Saudi,0
P-001988-02,BK-001988,ADT,F,40,Emirati,1
P-001988-03,BK-001988,ADT,F,40,Kuwaiti,0
P-001988-04,BK-001988,INF,F,1,Omani,0
P-001989-01,BK-001989,ADT,M,49,Kuwaiti,1
P-001989-02,BK-001989,ADT,M,50,Spanish,0
P-001990-01,BK-001990,ADT,F,70,French,0
P-001991-01,BK-001991,ADT,F,43,Malaysian,0
P-001991-02,BK-001991,ADT,F,45,Malaysian,0
P-001991-03,BK-001991,INF,F,0,Spanish,0
P-001991-04,BK-001991,INF,M,1,French,0
P-001992-01,BK-001992,ADT,M,26,Emirati,1
P-001992-02,BK-001992,ADT,M,22,Emirati,0
P-001992-03,BK-001992,ADT,M,42,Emirati,0
P-001992-04,BK-001992,CHD,M,10,German,0
P-001992-05,BK-001992,CHD,F,8,Omani,0
P-001993-01,BK-001993,ADT,F,36,Filipino,0
P-001993-02,BK-001993,ADT,F,54,Omani,0
P-001993-03,BK-001993,ADT,F,66,Saudi,0
P-001994-01,BK-001994,ADT,F,28,Bahraini,1
P-001994-02,BK-001994,ADT,F,64,Sri Lankan,1
P-001995-01,BK-001995,ADT,F,62,Emirati,0
P-001995-02,BK-001995,ADT,F,51,Qatari,0
P-001995-03,BK-001995,ADT,F,59,Bahraini,0
P-001995-04,BK-001995,CHD,F,8,Qatari,0
P-001995-05,BK-001995,INF,M,0,Emirati,0
P-001996-01,BK-001996,ADT,F,26,Saudi,0
P-001997-01,BK-001997,ADT,M,23,Turkish,1
P-001997-02,BK-001997,ADT,M,19,Omani,0
P-001998-01,BK-001998,ADT,F,28,Kuwaiti,0
P-001998-02,BK-001998,ADT,F,32,British,0
P-001998-03,BK-001998,ADT,M,64,Bahraini,0
P-001998-04,BK-001998,ADT,F,26,Saudi,1
P-001999-01,BK-001999,ADT,F,24,Omani,0
P-001999-02,BK-001999,ADT,F,37,Saudi,1
P-001999-03,BK-001999,CHD,M,5,Italian,0
P-002000-01,BK-002000,ADT,F,67,Turkish,0
P-002000-02,BK-002000,ADT,M,70,Japanese,1
P-002001-01,BK-002001,ADT,F,30,Bahraini,0
P-002001-02,BK-002001,INF,F,1,Bahraini,0
P-002002-01,BK-002002,ADT,F,40,Qatari,1
P-002002-02,BK-002002,ADT,M,48,Omani,0
P-002002-03,BK-002002,INF,M,0,Emirati,0
P-002003-01,BK-002003,ADT,M,20,Egyptian,0
P-002003-02,BK-002003,ADT,M,70,Indonesian,0
P-002004-01,BK-002004,ADT,M,53,Omani,0
P-002005-01,BK-002005,ADT,M,62,French,1
P-002005-02,BK-002005,ADT,M,66,Kuwaiti,1
P-002006-01,BK-002006,ADT,F,30,Omani,1
P-002006-02,BK-002006,ADT,F,56,Bahraini,0
P-002006-03,BK-002006,INF,M,0,Kuwaiti,0
P-002007-01,BK-002007,ADT,M,31,Qatari,1
P-002007-02,BK-002007,ADT,M,57,Qatari,1
P-002008-01,BK-002008,ADT,F,18,Emirati,1
P-002009-01,BK-002009,ADT,M,39,Saudi,0
P-002009-02,BK-002009,ADT,F,72,Bahraini,0
P-002009-03,BK-002009,ADT,F,31,Bahraini,1
P-002009-04,BK-002009,ADT,M,33,Turkish,0
P-002009-05,BK-002009,ADT,M,48,Omani,0
P-002010-01,BK-002010,ADT,F,23,Nepali,0
P-002010-02,BK-002010,ADT,F,65,Emirati,1
P-002010-03,BK-002010,ADT,M,49,Bangladeshi,0
P-002010-04,BK-002010,ADT,F,71,Sri Lankan,0
P-002010-05,BK-002010,ADT,M,34,Pakistani,0
P-002011-01,BK-002011,ADT,M,27,Emirati,1
P-002011-02,BK-002011,ADT,M,66,Bahraini,0
P-002011-03,BK-002011,ADT,M,22,Qatari,0
P-002011-04,BK-002011,ADT,M,35,Kuwaiti,1
P-002011-05,BK-002011,ADT,F,41,British,1
P-002012-01,BK-002012,ADT,F,56,Bahraini,0
P-002012-02,BK-002012,ADT,M,51,Australian,1
P-002012-03,BK-002012,ADT,F,70,Bahraini,1
P-002012-04,BK-002012,ADT,F,53,Bahraini,1
P-002012-05,BK-002012,ADT,M,40,Bahraini,0
P-002013-01,BK-002013,ADT,M,53,Qatari,1
P-002013-02,BK-002013,ADT,F,47,Emirati,0
P-002014-01,BK-002014,ADT,M,49,Saudi,0
P-002014-02,BK-002014,ADT,M,66,Qatari,0
P-002015-01,BK-002015,ADT,M,58,Nepali,1
P-002016-01,BK-002016,ADT,F,63,Bahraini,0
P-002016-02,BK-002016,CHD,F,2,Bahraini,0
P-002017-01,BK-002017,ADT,F,18,Saudi,1
P-002017-02,BK-002017,ADT,F,21,Kuwaiti,1
P-002018-01,BK-002018,ADT,F,58,Kuwaiti,0
P-002018-02,BK-002018,ADT,M,48,Brazilian,0
P-002019-01,BK-002019,ADT,M,57,Kuwaiti,0
P-002020-01,BK-002020,ADT,M,19,Turkish,0
P-002020-02,BK-002020,ADT,M,18,German,1
P-002020-03,BK-002020,ADT,F,23,Indian,0
P-002020-04,BK-002020,ADT,M,30,German,0
P-002020-05,BK-002020,ADT,M,38,Pakistani,0
P-002020-06,BK-002020,CHD,M,5,Pakistani,0
P-002021-01,BK-002021,ADT,M,59,Qatari,1
P-002021-02,BK-002021,ADT,F,55,Qatari,0
P-002021-03,BK-002021,CHD,M,11,Emirati,0
P-002022-01,BK-002022,ADT,M,29,Bangladeshi,0
P-002022-02,BK-002022,ADT,F,67,Qatari,1
P-002022-03,BK-002022,ADT,M,46,Qatari,1
P-002023-01,BK-002023,ADT,F,27,Indonesian,0
P-002023-02,BK-002023,ADT,F,55,Omani,1
P-002023-03,BK-002023,INF,M,0,Saudi,0
P-002024-01,BK-002024,ADT,F,51,Japanese,0
P-002025-01,BK-002025,ADT,M,28,Omani,1
P-002025-02,BK-002025,ADT,M,31,Saudi,0
P-002025-03,BK-002025,ADT,M,29,Saudi,0
P-002025-04,BK-002025,ADT,F,37,Egyptian,0
P-002025-05,BK-002025,ADT,M,70,Saudi,1
P-002026-01,BK-002026,ADT,F,52,Bahraini,1
P-002027-01,BK-002027,ADT,M,58,Bahraini,1
P-002027-02,BK-002027,ADT,F,27,Emirati,0
P-002027-03,BK-002027,ADT,M,42,Nepali,1
P-002027-04,BK-002027,CHD,F,3,Emirati,0
P-002027-05,BK-002027,CHD,M,9,Omani,0
P-002028-01,BK-002028,ADT,M,69,Lebanese,1
P-002028-02,BK-002028,ADT,M,49,Lebanese,0
P-002029-01,BK-002029,ADT,M,54,Ethiopian,1
P-002029-02,BK-002029,ADT,F,36,Lebanese,0
P-002029-03,BK-002029,INF,F,1,Nigerian,0
P-002029-04,BK-002029,INF,F,1,Nigerian,0
P-002030-01,BK-002030,ADT,F,56,Omani,0
P-002030-02,BK-002030,ADT,M,54,Qatari,0
P-002030-03,BK-002030,ADT,M,59,Saudi,0
P-002030-04,BK-002030,ADT,M,38,Emirati,0
P-002030-05,BK-002030,INF,M,0,Bahraini,0
P-002031-01,BK-002031,ADT,F,64,Malaysian,0
P-002031-02,BK-002031,ADT,M,61,Qatari,0
P-002031-03,BK-002031,ADT,M,38,Filipino,0
P-002031-04,BK-002031,ADT,M,62,Emirati,1
P-002031-05,BK-002031,ADT,M,23,Emirati,1
P-002032-01,BK-002032,ADT,M,18,Bangladeshi,0
P-002032-02,BK-002032,ADT,F,30,Omani,0
P-002033-01,BK-002033,ADT,M,21,Bahraini,1
P-002033-02,BK-002033,ADT,F,45,Qatari,1
P-002033-03,BK-002033,ADT,F,29,Bahraini,0
P-002033-04,BK-002033,ADT,F,22,Bahraini,0
P-002033-05,BK-002033,ADT,M,22,Omani,0
P-002034-01,BK-002034,ADT,F,34,Omani,1
P-002034-02,BK-002034,ADT,M,30,Saudi,0
P-002034-03,BK-002034,ADT,M,72,Kuwaiti,0
P-002034-04,BK-002034,ADT,M,51,Bahraini,0
P-002035-01,BK-002035,ADT,M,50,Bahraini,0
P-002035-02,BK-002035,ADT,M,41,Qatari,0
P-002036-01,BK-002036,ADT,M,27,Iraqi,1
P-002036-02,BK-002036,ADT,M,29,Bahraini,0
P-002037-01,BK-002037,ADT,F,53,Emirati,0
P-002038-01,BK-002038,ADT,F,20,Bahraini,0
P-002039-01,BK-002039,ADT,M,62,Bangladeshi,0
P-002039-02,BK-002039,ADT,F,31,Saudi,1
P-002039-03,BK-002039,ADT,M,70,Omani,0
P-002039-04,BK-002039,ADT,F,21,Emirati,1
P-002039-05,BK-002039,ADT,M,71,Kuwaiti,0
P-002039-06,BK-002039,CHD,M,10,Bangladeshi,0
P-002040-01,BK-002040,ADT,F,60,Qatari,0
P-002040-02,BK-002040,ADT,F,21,Qatari,1
P-002041-01,BK-002041,ADT,F,53,Saudi,0
P-002041-02,BK-002041,ADT,F,51,Omani,0
P-002041-03,BK-002041,INF,F,0,Kuwaiti,0
P-002041-04,BK-002041,INF,F,0,Korean,0
P-002042-01,BK-002042,ADT,M,64,German,0
P-002042-02,BK-002042,ADT,M,50,South African,1
P-002042-03,BK-002042,ADT,M,54,French,0
P-002042-04,BK-002042,INF,M,1,Nigerian,0
P-002043-01,BK-002043,ADT,F,49,German,0
P-002044-01,BK-002044,ADT,F,67,British,0
P-002045-01,BK-002045,ADT,M,56,Saudi,1
P-002045-02,BK-002045,INF,M,1,British,0
P-002046-01,BK-002046,ADT,F,53,Kuwaiti,1
P-002046-02,BK-002046,ADT,F,29,Emirati,0
P-002047-01,BK-002047,ADT,F,41,French,0
P-002047-02,BK-002047,INF,F,1,Spanish,0
P-002048-01,BK-002048,ADT,M,37,New Zealander,0
P-002048-02,BK-002048,ADT,F,21,Australian,0
P-002048-03,BK-002048,ADT,F,41,Omani,0
P-002049-01,BK-002049,ADT,F,64,Qatari,0
P-002049-02,BK-002049,CHD,M,11,Qatari,0
P-002050-01,BK-002050,ADT,M,63,British,1
P-002051-01,BK-002051,ADT,M,60,Indian,0
P-002051-02,BK-002051,ADT,F,38,Indian,1
P-002051-03,BK-002051,INF,M,1,Kuwaiti,0
P-002052-01,BK-002052,ADT,F,59,Saudi,1
P-002052-02,BK-002052,ADT,F,37,Bahraini,1
P-002052-03,BK-002052,ADT,F,52,Emirati,0
P-002052-04,BK-002052,INF,M,0,Kuwaiti,0
P-002053-01,BK-002053,ADT,F,34,French,0
P-002053-02,BK-002053,ADT,M,50,Spanish,0
P-002053-03,BK-002053,ADT,F,41,Omani,0
P-002053-04,BK-002053,ADT,F,54,Italian,1
P-002054-01,BK-002054,ADT,F,54,French,0
P-002055-01,BK-002055,ADT,F,23,French,1
P-002056-01,BK-002056,ADT,F,40,Australian,1
P-002056-02,BK-002056,INF,F,1,Nigerian,0
P-002056-03,BK-002056,INF,M,1,Kenyan,0
P-002057-01,BK-002057,ADT,M,21,Saudi,0
P-002057-02,BK-002057,ADT,M,59,French,0
P-002057-03,BK-002057,INF,F,0,Omani,0
P-002058-01,BK-002058,ADT,F,59,Saudi,0
P-002058-02,BK-002058,ADT,F,49,Sri Lankan,0
P-002059-01,BK-002059,ADT,F,59,Omani,1
P-002060-01,BK-002060,ADT,M,61,Canadian,1
P-002060-02,BK-002060,ADT,M,22,Emirati,0
P-002060-03,BK-002060,ADT,F,41,Omani,0
P-002060-04,BK-002060,ADT,M,49,Canadian,1
P-002060-05,BK-002060,ADT,F,68,Brazilian,1
P-002060-06,BK-002060,ADT,F,24,Brazilian,0
P-002061-01,BK-002061,ADT,F,67,New Zealander,0
P-002061-02,BK-002061,ADT,M,36,Australian,0
P-002061-03,BK-002061,CHD,F,9,Egyptian,0
P-002061-04,BK-002061,CHD,F,9,Lebanese,0
P-002062-01,BK-002062,ADT,M,33,Indonesian,1
P-002062-02,BK-002062,ADT,F,24,Saudi,0
P-002062-03,BK-002062,INF,F,0,Omani,0
P-002063-01,BK-002063,ADT,M,66,Qatari,1
P-002064-01,BK-002064,ADT,F,59,Qatari,0
P-002065-01,BK-002065,ADT,F,31,Egyptian,0
P-002065-02,BK-002065,ADT,F,35,Egyptian,1
P-002065-03,BK-002065,CHD,M,5,Sri Lankan,0
P-002065-04,BK-002065,CHD,M,7,Indian,0
P-002066-01,BK-002066,ADT,F,52,Qatari,1
P-002067-01,BK-002067,ADT,F,24,Qatari,1
P-002068-01,BK-002068,ADT,F,69,Lebanese,1
P-002068-02,BK-002068,ADT,F,40,Iraqi,0
P-002068-03,BK-002068,ADT,M,35,Iraqi,1
P-002068-04,BK-002068,CHD,F,2,Lebanese,0
P-002069-01,BK-002069,ADT,F,18,Qatari,0
P-002069-02,BK-002069,INF,M,1,Bangladeshi,0
P-002069-03,BK-002069,INF,M,1,Omani,0
P-002070-01,BK-002070,ADT,M,18,Bahraini,1
P-002070-02,BK-002070,ADT,F,18,Emirati,0
P-002071-01,BK-002071,ADT,M,47,Kuwaiti,1
P-002072-01,BK-002072,ADT,F,58,German,1
P-002073-01,BK-002073,ADT,M,28,German,0
P-002073-02,BK-002073,ADT,F,36,Italian,1
P-002074-01,BK-002074,ADT,M,44,Omani,0
P-002075-01,BK-002075,ADT,M,43,Qatari,1
P-002075-02,BK-002075,ADT,F,46,Kuwaiti,0
P-002076-01,BK-002076,ADT,F,46,Kuwaiti,1
P-002076-02,BK-002076,ADT,F,53,Omani,0
P-002076-03,BK-002076,ADT,F,42,Kuwaiti,1
P-002076-04,BK-002076,ADT,F,21,Saudi,1
P-002076-05,BK-002076,ADT,M,24,Emirati,0
P-002077-01,BK-002077,ADT,M,72,Emirati,0
P-002078-01,BK-002078,ADT,F,38,Saudi,1
P-002079-01,BK-002079,ADT,F,58,Saudi,1
P-002080-01,BK-002080,ADT,M,43,Saudi,1
P-002081-01,BK-002081,ADT,M,60,Omani,0
P-002082-01,BK-002082,ADT,F,72,Saudi,1
P-002083-01,BK-002083,ADT,M,56,Omani,0
P-002083-02,BK-002083,ADT,M,28,British,1
P-002083-03,BK-002083,CHD,M,9,Spanish,0
P-002083-04,BK-002083,INF,F,1,Kuwaiti,0
P-002084-01,BK-002084,ADT,M,31,Qatari,0
P-002084-02,BK-002084,ADT,M,53,Qatari,1
P-002084-03,BK-002084,INF,M,1,Qatari,0
P-002085-01,BK-002085,ADT,M,50,Kuwaiti,0
P-002085-02,BK-002085,CHD,M,5,French,0
P-002086-01,BK-002086,ADT,F,67,German,0
P-002086-02,BK-002086,ADT,M,69,British,1
P-002087-01,BK-002087,ADT,F,22,Emirati,1
P-002088-01,BK-002088,ADT,M,71,Malaysian,0
P-002089-01,BK-002089,ADT,F,72,Korean,0
P-002089-02,BK-002089,ADT,M,59,Chinese,1
P-002089-03,BK-002089,ADT,F,21,Chinese,0
P-002089-04,BK-002089,CHD,M,10,Bangladeshi,0
P-002089-05,BK-002089,CHD,F,11,Japanese,0
P-002090-01,BK-002090,ADT,F,30,Ethiopian,0
P-002090-02,BK-002090,ADT,M,44,South African,0
P-002091-01,BK-002091,ADT,M,44,Qatari,0
P-002091-02,BK-002091,CHD,M,2,Omani,0
P-002092-01,BK-002092,ADT,M,28,Korean,0
P-002092-02,BK-002092,ADT,M,53,Chinese,1
P-002092-03,BK-002092,ADT,M,52,Japanese,1
P-002093-01,BK-002093,ADT,F,71,Emirati,1
P-002094-01,BK-002094,ADT,M,71,Qatari,0
P-002094-02,BK-002094,ADT,F,61,Emirati,1
P-002095-01,BK-002095,ADT,M,51,Kenyan,1
P-002095-02,BK-002095,ADT,M,39,Kenyan,0
P-002095-03,BK-002095,ADT,F,49,Nigerian,0
P-002095-04,BK-002095,ADT,M,72,South African,0
P-002095-05,BK-002095,ADT,F,20,South African,0
P-002096-01,BK-002096,ADT,F,34,Emirati,0
P-002097-01,BK-002097,ADT,M,22,Emirati,1
P-002097-02,BK-002097,ADT,F,50,Saudi,0
P-002098-01,BK-002098,ADT,F,64,Kuwaiti,0
P-002098-02,BK-002098,INF,F,0,Omani,0
P-002099-01,BK-002099,ADT,F,26,Omani,0
P-002099-02,BK-002099,ADT,M,54,Emirati,1
P-002100-01,BK-002100,ADT,M,39,Qatari,0
P-002100-02,BK-002100,ADT,F,19,Bahraini,0
P-002100-03,BK-002100,ADT,M,38,Kuwaiti,0
P-002100-04,BK-002100,ADT,M,59,Omani,0
P-002100-05,BK-002100,INF,M,0,Kuwaiti,0
P-002100-06,BK-002100,INF,F,1,Qatari,0
P-002101-01,BK-002101,ADT,M,29,Kuwaiti,0
