booking_id,booking_date,travel_date,channel,trip_type,cabin,airline,origin,destination,route_band,pax_count,base_fare_usd,taxes_usd,total_usd,cost_usd,profit_usd,booking_status,cancel_reason,lead_time_days,season
BK-004489,2024-03-16,2024-03-18,Corporate,Round-trip,First,AF,CGK,SAW,Long,1,5037.79,760.32,5798.11,5063.18,734.93,Ticketed,,2,Spring
BK-004490,2017-04-27,2017-07-22,Online,One-way,Business,IB,BCN,ISB,Long,1,2307.75,315.92,2623.67,2496.93,126.74,Ticketed,,86,Summer
BK-004491,2017-01-31,2017-03-11,WhatsApp,Round-trip,Economy,KU,KWI,MAD,Long,4,2572.68,524.48,3097.16,2865.13,232.03,Ticketed,,39,Spring
BK-004492,2023-08-19,2023-09-15,Walk-in,Round-trip,Economy,AI,KWI,BLR,Medium,1,442.97,93.27,536.24,503.79,32.45,Ticketed,,27,Autumn
BK-004493,2023-01-23,2023-04-01,Online,Round-trip,Economy,KU,KWI,DEL,Medium,4,2540.0,395.25,2935.25,2545.25,390.0,Ticketed,,68,Spring
BK-004494,2025-03-14,2025-04-13,Online,One-way,Economy,ME,BEY,SKT,Long,3,2905.32,322.23,3227.55,3042.38,185.17,Ticketed,,30,Spring
BK-004495,2020-10-15,2020-12-06,WhatsApp,Round-trip,Business,FZ,KWI,CGK,Long,5,6387.8,1277.29,7665.09,6783.36,881.73,Cancelled,Changed plans,52,Winter
BK-004496,2017-08-05,2017-09-11,Online,Round-trip,Economy,SV,MED,KRT,Long,3,1978.35,324.38,2302.73,2197.02,105.71,Ticketed,,37,Autumn
BK-004497,2017-07-07,2017-10-09,Walk-in,Round-trip,Economy,EK,KWI,BCN,Long,3,2554.38,523.09,3077.47,2822.61,254.86,Cancelled,Customer no-show,94,Autumn
BK-004498,2018-04-21,2018-05-15,WhatsApp,One-way,Economy,KU,KWI,CCU,Medium,3,1147.38,192.33,1339.71,1116.09,223.62,Ticketed,,24,Spring
BK-004499,2018-03-23,2018-05-07,Online,Round-trip,Economy,BA,DAR,LHR,Long,1,792.36,94.61,886.97,765.13,121.84,Ticketed,,45,Spring
BK-004500,2023-01-17,2023-04-06,Online,Round-trip,Economy,6E,KWI,MAA,Medium,6,3582.3,387.1,3969.4,3398.39,571.01,Ticketed,,79,Spring
BK-004501,2023-07-12,2023-07-21,Online,Multi-city,PremiumEconomy,BR,KWI,ICN,VeryLong,2,2397.46,474.68,2872.14,2763.3,108.84,Ticketed,,9,Summer
BK-004502,2019-08-01,2019-08-18,WhatsApp,Round-trip,Economy,QR,MCT,MNL,Long,1,973.83,199.65,1173.48,1062.14,111.34,Ticketed,,17,Summer
BK-004503,2021-06-19,2021-08-01,Corporate,Round-trip,Business,AF,KWI,VIE,Long,2,6347.46,808.96,7156.42,6642.26,514.16,Ticketed,,43,Summer
BK-004504,2015-11-08,2015-12-07,Corporate,One-way,Economy,MS,KWI,HRG,Medium,1,172.24,18.94,191.18,185.99,5.19,Cancelled,Duplicate booking,29,Winter
BK-004505,2022-03-19,2022-04-05,Online,One-way,Economy,FR,BCN,ATH,Short,2,597.28,77.57,674.85,626.5,48.35,Pending,,17,Spring
BK-004506,2024-08-01,2024-09-06,Phone,One-way,Economy,KU,KWI,SHJ,Short,3,748.98,152.32,901.3,752.16,149.14,Ticketed,,36,Autumn
BK-004507,2023-06-23,2023-08-11,Online,One-way,Economy,KU,KWI,AMS,Long,2,2228.84,419.06,2647.9,2460.4,187.5,Ticketed,,49,Summer
BK-004508,2016-11-10,2016-12-19,WhatsApp,Round-trip,Economy,MS,KWI,CAI,Medium,5,1727.2,176.71,1903.91,1594.51,309.4,Ticketed,,39,Winter
BK-004509,2019-10-18,2019-10-29,WhatsApp,Multi-city,PremiumEconomy,KU,BNE,TPE,Long,3,2962.83,392.65,3355.48,2871.14,484.34,Ticketed,,11,Autumn
BK-004510,2018-01-03,2018-02-20,Online,One-way,Economy,EY,KWI,PER,VeryLong,1,2445.46,422.11,2867.57,2755.05,112.52,Cancelled,Price issue,48,Winter
BK-004511,2016-01-07,2016-04-07,Walk-in,Round-trip,Economy,FR,ATH,DXB,Long,1,740.2,154.01,894.21,787.33,106.88,Ticketed,,91,Spring
BK-004512,2025-12-27,2026-02-18,WhatsApp,One-way,Economy,FZ,SHJ,SSH,Medium,6,1734.6,342.79,2077.39,1737.98,339.41,Ticketed,,53,Winter
BK-004513,2018-08-19,2018-09-06,Online,One-way,Economy,EK,DOH,ZRH,Long,1,1215.38,155.76,1371.14,1180.41,190.73,Ticketed,,18,Autumn
BK-004514,2021-04-07,2021-06-22,WhatsApp,Multi-city,Economy,AZ,SKT,MAD,Long,3,1752.57,265.95,2018.52,2016.29,2.23,Cancelled,Price issue,76,Summer
BK-004515,2018-11-11,2018-11-22,WhatsApp,One-way,Business,KU,KWI,FCO,Long,1,3677.41,614.5,4291.91,3761.12,530.79,Pending,,11,Autumn
BK-004516,2023-10-15,2023-11-26,WhatsApp,One-way,Business,G9,KWI,DEL,Medium,3,3998.07,655.31,4653.38,3829.32,824.06,Ticketed,,42,Autumn
BK-004517,2023-12-07,2024-01-01,Corporate,One-way,Economy,UA,LAX,ORD,Long,2,1935.3,365.14,2300.44,2034.4,266.04,Ticketed,,25,Winter
BK-004518,2016-01-14,2016-01-20,Phone,One-way,Economy,IA,DOH,NJF,Medium,1,282.38,56.85,339.23,306.97,32.26,Pending,,6,Winter
BK-004519,2025-08-16,2025-09-22,Online,One-way,Economy,CA,TBS,PEK,Long,1,533.83,75.3,609.13,508.13,101.0,Ticketed,,37,Autumn
BK-004520,2021-10-07,2021-10-19,WhatsApp,Multi-city,PremiumEconomy,KU,KWI,BGW,Medium,3,2020.32,436.6,2456.92,2505.14,-48.22,Ticketed,,12,Autumn
BK-004521,2019-10-07,2019-12-27,Corporate,Round-trip,Business,XY,KWI,DMM,Short,3,1567.38,277.38,1844.76,1726.64,118.12,Ticketed,,81,Winter
BK-004522,2023-08-10,2023-10-18,Corporate,One-way,Economy,QR,KWI,ZRH,Long,1,1009.25,217.26,1226.51,1027.08,199.43,Ticketed,,69,Autumn
BK-004523,2025-01-25,2025-05-10,Phone,One-way,Economy,GF,KWI,TLV,Medium,2,785.3,118.75,904.05,836.25,67.8,Ticketed,,105,Spring
BK-004524,2025-03-20,2025-07-16,Walk-in,Round-trip,Economy,KU,KWI,FCO,Long,2,1332.74,206.84,1539.58,1269.83,269.75,Ticketed,,118,Summer
BK-004525,2022-11-03,2022-11-16,WhatsApp,Round-trip,PremiumEconomy,SV,KWI,MEL,VeryLong,3,6108.3,1137.96,7246.26,6770.29,475.97,Ticketed,,13,Autumn
BK-004526,2018-04-22,2018-08-01,Phone,Round-trip,Economy,SV,KWI,MAD,Long,2,1500.64,278.62,1779.26,1663.49,115.77,Ticketed,,101,Summer
BK-004527,2019-02-25,2019-05-10,Corporate,One-way,Economy,WY,KWI,CMB,Medium,1,446.23,54.53,500.76,476.7,24.06,Ticketed,,74,Spring
BK-004528,2022-02-08,2022-05-22,WhatsApp,Round-trip,Economy,PK,KWI,SKT,Medium,2,590.7,82.56,673.26,649.67,23.59,Cancelled,Customer no-show,103,Spring
BK-004529,2019-01-04,2019-02-21,WhatsApp,Round-trip,Economy,XY,BAH,BNE,VeryLong,6,15594.06,1904.99,17499.05,14581.36,2917.69,Ticketed,,48,Winter
BK-004530,2020-05-20,2020-06-01,Online,Round-trip,Economy,KU,KRT,KWI,Long,3,1958.37,401.84,2360.21,2299.6,60.61,Cancelled,Duplicate booking,12,Summer
BK-004531,2022-06-29,2022-08-10,Online,One-way,First,QR,KWI,RUH,Short,2,2257.04,460.28,2717.32,2354.69,362.63,Ticketed,,42,Summer
BK-004532,2025-10-13,2025-12-04,Online,Round-trip,Economy,RJ,TBS,SYD,Long,1,1174.53,151.08,1325.61,1170.59,155.02,Ticketed,,52,Winter
BK-004533,2015-03-01,2015-05-17,WhatsApp,One-way,First,SQ,SHJ,BKK,Long,2,6058.8,1246.32,7305.12,7225.51,79.61,Ticketed,,77,Spring
BK-004534,2019-06-14,2019-08-10,Online,Round-trip,Business,MS,KWI,SSH,Medium,2,1717.4,356.11,2073.51,1721.73,351.78,Ticketed,,57,Summer
BK-004535,2018-10-20,2018-11-12,Walk-in,Round-trip,Business,LH,KWI,MXP,Long,3,7501.11,1613.38,9114.49,8789.95,324.54,Ticketed,,23,Autumn
BK-004536,2015-09-01,2015-11-25,Walk-in,One-way,Business,AI,MCT,LHE,Medium,4,5766.88,976.63,6743.51,6850.56,-107.05,Cancelled,Airline cancelled,85,Autumn
BK-004537,2017-10-16,2017-12-14,Online,Round-trip,Economy,BG,KWI,DEL,Medium,6,3801.66,673.16,4474.82,4177.27,297.55,Ticketed,,59,Winter
BK-004538,2016-02-29,2016-05-12,Corporate,One-way,Economy,PK,MUX,BEY,Long,3,1648.56,173.51,1822.07,1792.01,30.06,Ticketed,,73,Spring
BK-004539,2017-08-13,2017-11-07,WhatsApp,One-way,Economy,SG,KWI,DEL,Medium,2,885.4,124.09,1009.49,894.56,114.93,Ticketed,,86,Autumn
BK-004540,2023-01-05,2023-04-26,WhatsApp,One-way,PremiumEconomy,WY,AUH,CDG,Long,2,4333.94,559.89,4893.83,4042.0,851.83,Ticketed,,111,Spring
BK-004541,2018-08-28,2018-09-09,Online,Round-trip,First,XY,KWI,LHE,Medium,1,1941.68,243.22,2184.9,2217.11,-32.21,Ticketed,,12,Autumn
BK-004542,2018-10-02,2018-11-06,Online,One-way,Economy,MU,PVG,NRT,Long,2,2381.34,394.23,2775.57,2711.98,63.59,Ticketed,,35,Autumn
BK-004543,2019-12-15,2020-01-27,Walk-in,Round-trip,Economy,UL,RUH,CMB,Medium,3,1047.12,114.15,1161.27,1150.9,10.37,Ticketed,,43,Winter
BK-004544,2024-10-06,2024-10-16,Online,Round-trip,Economy,KU,KWI,BLR,Medium,1,597.55,72.32,669.87,668.86,1.01,Ticketed,,10,Autumn
BK-004545,2025-03-18,2025-04-04,Walk-in,Round-trip,Economy,UK,KWI,DEL,Medium,2,507.7,79.72,587.42,536.98,50.44,Ticketed,,17,Spring
BK-004546,2025-10-06,2025-12-26,Online,Round-trip,Economy,PR,KWI,MNL,Long,2,838.58,125.65,964.23,884.45,79.78,Ticketed,,81,Winter
BK-004547,2015-04-28,2015-05-29,Phone,Round-trip,Economy,KU,KWI,MXP,Long,2,2524.58,404.66,2929.24,2884.82,44.42,Ticketed,,31,Spring
BK-004548,2015-02-09,2015-04-07,Online,Round-trip,Economy,WY,JED,MAN,Long,2,1197.96,239.06,1437.02,1240.98,196.04,Ticketed,,57,Spring
BK-004549,2024-11-09,2024-12-19,WhatsApp,Round-trip,Economy,GF,KWI,HAN,Long,3,1397.7,149.77,1547.47,1536.53,10.94,Cancelled,Price issue,40,Winter
BK-004550,2015-04-10,2015-04-27,Corporate,One-way,Business,XY,KWI,ADD,Long,4,5951.48,1184.43,7135.91,6048.89,1087.02,Ticketed,,17,Spring
BK-004551,2024-07-17,2024-08-13,Online,Round-trip,Economy,VN,HAN,SYD,Long,2,1564.88,171.79,1736.67,1437.21,299.46,Ticketed,,27,Summer
BK-004552,2019-02-23,2019-05-04,Phone,Multi-city,Economy,IA,KWI,BSR,Medium,6,2070.84,223.28,2294.12,2260.83,33.29,Ticketed,,70,Spring
BK-004553,2019-05-24,2019-06-06,WhatsApp,Round-trip,Business,G9,KWI,FCO,Long,1,1789.13,357.42,2146.55,1891.02,255.53,Ticketed,,13,Summer
BK-004554,2021-12-29,2022-03-10,Online,Round-trip,Business,UK,KWI,KHI,Medium,1,821.98,111.46,933.44,808.11,125.33,Ticketed,,71,Spring
BK-004555,2023-03-10,2023-05-17,Online,Round-trip,Economy,AK,KUL,CGK,Long,2,2058.6,349.84,2408.44,1999.78,408.66,Pending,,68,Spring
BK-004556,2023-07-01,2023-07-09,Online,Round-trip,Business,FZ,KWI,YYZ,VeryLong,6,34710.3,7390.14,42100.44,38748.42,3352.02,Ticketed,,8,Summer
BK-004557,2022-04-02,2022-06-20,Online,Multi-city,Economy,AI,AUH,HYD,Medium,2,736.52,134.21,870.73,862.84,7.89,Ticketed,,79,Summer
BK-004558,2016-08-25,2016-09-02,Online,One-way,Economy,LH,ADL,MXP,Long,4,3621.76,778.62,4400.38,4030.51,369.87,Cancelled,COVID restriction,8,Autumn
BK-004559,2023-12-01,2023-12-06,WhatsApp,Multi-city,Business,KU,KWI,DMM,Short,1,681.43,80.16,761.59,671.14,90.45,Ticketed,,5,Winter
BK-004560,2021-07-14,2021-10-01,Phone,One-way,Economy,LX,KWI,ZRH,Long,5,6417.1,756.87,7173.97,6119.37,1054.6,Ticketed,,79,Autumn
BK-004561,2019-11-10,2020-01-19,Online,One-way,PremiumEconomy,SQ,KWI,KUL,Long,1,1253.34,269.01,1522.35,1394.26,128.09,Ticketed,,70,Winter
BK-004562,2019-09-08,2019-09-24,WhatsApp,One-way,Economy,GF,DMM,JED,Short,1,186.34,22.05,208.39,183.42,24.97,Ticketed,,16,Autumn
BK-004563,2019-11-28,2019-12-10,Online,One-way,Economy,QR,DOH,MXP,Long,2,1054.56,203.63,1258.19,1101.73,156.46,Ticketed,,12,Winter
BK-004564,2022-10-20,2022-11-09,WhatsApp,Round-trip,Economy,WY,KWI,CAI,Medium,1,385.36,67.41,452.77,396.51,56.26,Ticketed,,20,Autumn
BK-004565,2022-03-11,2022-05-03,Online,One-way,Economy,GF,KWI,AMM,Medium,2,500.36,95.23,595.59,609.68,-14.09,Ticketed,,53,Spring
BK-004566,2025-02-20,2025-05-26,Online,Round-trip,Business,PK,MXP,MUX,Long,3,7167.78,726.16,7893.94,7825.16,68.78,Pending,,95,Spring
BK-004567,2017-01-22,2017-02-23,Online,Round-trip,Economy,SQ,KWI,SIN,Long,2,2107.58,353.84,2461.42,2404.72,56.7,Ticketed,,32,Winter
BK-004568,2019-02-15,2019-02-20,Corporate,Round-trip,Economy,XY,KWI,CDG,Long,4,3797.36,688.32,4485.68,4518.97,-33.29,Ticketed,,5,Winter
BK-004569,2016-07-21,2016-09-09,Corporate,One-way,PremiumEconomy,SG,DOH,CMB,Medium,4,1762.48,387.36,2149.84,2045.56,104.28,Ticketed,,50,Autumn
BK-004570,2024-10-02,2024-10-09,Online,One-way,Economy,TG,PEW,SGN,Long,2,1628.74,214.16,1842.9,1812.12,30.78,Ticketed,,7,Autumn
BK-004571,2021-10-17,2021-10-29,Walk-in,One-way,Economy,KU,KWI,BOM,Medium,2,598.76,70.94,669.7,624.1,45.6,Ticketed,,12,Autumn
BK-004572,2025-07-05,2025-10-02,Walk-in,One-way,Economy,XY,JED,HYD,Medium,2,968.64,102.4,1071.04,923.98,147.06,Ticketed,,89,Autumn
BK-004573,2023-07-28,2023-08-20,Online,Round-trip,Business,XY,KWI,DXB,Short,1,290.93,59.86,350.79,353.83,-3.04,Ticketed,,23,Summer
BK-004574,2018-02-05,2018-02-08,Online,One-way,Business,KU,KWI,MUX,Medium,3,4866.78,741.54,5608.32,5120.82,487.5,Ticketed,,3,Winter
BK-004575,2019-09-24,2019-11-30,Online,One-way,Economy,G9,KWI,DXB,Short,2,367.96,42.17,410.13,417.42,-7.29,Ticketed,,67,Autumn
BK-004576,2020-01-14,2020-03-15,Phone,One-way,Economy,QR,KWI,TLV,Medium,2,565.32,76.52,641.84,640.71,1.13,Ticketed,,61,Spring
BK-004577,2022-11-11,2022-12-16,Phone,Multi-city,Business,SG,MAA,VIE,Long,2,6005.88,897.83,6903.71,5775.04,1128.67,Ticketed,,35,Winter
BK-004578,2017-12-30,2018-03-02,Walk-in,Round-trip,Economy,KU,KWI,VIE,Long,6,3343.92,427.1,3771.02,3369.97,401.05,Ticketed,,62,Spring
BK-004579,2024-03-19,2024-05-29,Online,Round-trip,Economy,XY,KWI,ICN,VeryLong,1,1026.76,184.94,1211.7,1111.27,100.43,Ticketed,,71,Spring
BK-004580,2022-02-02,2022-04-07,WhatsApp,One-way,Business,KU,KWI,PER,VeryLong,1,7276.11,965.91,8242.02,7054.39,1187.63,Ticketed,,64,Spring
BK-004581,2018-08-10,2018-08-20,Online,Round-trip,First,KU,KWI,BGW,Medium,5,8956.8,1560.54,10517.34,10318.95,198.39,Ticketed,,10,Summer
BK-004582,2020-09-12,2020-11-26,Online,One-way,Economy,SG,KWI,HYD,Medium,2,841.12,116.85,957.97,886.52,71.45,Ticketed,,75,Autumn
BK-004583,2021-09-19,2021-09-22,Corporate,One-way,Economy,FZ,KWI,MXP,Long,1,545.75,118.54,664.29,586.08,78.21,Ticketed,,3,Autumn
BK-004584,2022-01-02,2022-04-29,Phone,One-way,Economy,EK,KWI,DEL,Medium,2,1291.68,202.76,1494.44,1365.46,128.98,Ticketed,,117,Spring
BK-004585,2023-06-22,2023-07-18,Phone,One-way,Economy,KU,KWI,SGN,Long,2,1696.32,199.29,1895.61,1746.17,149.44,Ticketed,,26,Summer
BK-004586,2024-07-26,2024-08-24,Online,Round-trip,PremiumEconomy,XY,KWI,HAN,Long,5,5551.95,1084.72,6636.67,6575.45,61.22,Ticketed,,29,Summer
BK-004587,2021-03-28,2021-05-09,WhatsApp,One-way,Economy,PK,KWI,MUX,Medium,3,1915.74,278.07,2193.81,2016.49,177.32,Ticketed,,42,Spring
BK-004588,2020-08-11,2020-09-21,Online,Round-trip,PremiumEconomy,KU,KWI,DOH,Short,5,1894.3,323.9,2218.2,2044.31,173.89,Ticketed,,41,Autumn
BK-004589,2024-10-29,2024-11-05,WhatsApp,One-way,Business,UL,KWI,DEL,Medium,2,1907.54,255.7,2163.24,1884.65,278.59,Ticketed,,7,Autumn
BK-004590,2021-09-14,2021-09-17,Online,Round-trip,Economy,SV,KWI,KHI,Medium,2,1108.46,151.54,1260.0,1139.78,120.22,Ticketed,,3,Autumn
BK-004591,2023-08-23,2023-12-01,WhatsApp,Round-trip,PremiumEconomy,IA,BSR,SHJ,Medium,2,853.92,164.9,1018.82,1047.1,-28.28,Ticketed,,100,Winter
BK-004592,2022-03-31,2022-07-24,Online,Round-trip,Economy,SV,KWI,CGK,Long,2,1029.32,182.66,1211.98,1077.43,134.55,Cancelled,COVID restriction,115,Summer
BK-004593,2025-03-30,2025-04-09,Online,One-way,Economy,UK,KWI,MAA,Medium,1,288.39,57.55,345.94,337.49,8.45,Ticketed,,10,Spring
BK-004594,2022-03-11,2022-04-05,WhatsApp,One-way,Economy,JQ,KWI,SYD,VeryLong,5,4806.1,595.57,5401.67,4460.8,940.87,Cancelled,Duplicate booking,25,Spring
BK-004595,2018-02-06,2018-04-13,Online,Round-trip,Business,KU,KWI,CMB,Medium,2,1984.48,427.67,2412.15,2351.33,60.82,Cancelled,Customer no-show,66,Spring
BK-004596,2017-04-17,2017-06-09,Online,Round-trip,Economy,XY,MED,DMM,Short,1,191.04,40.65,231.69,203.09,28.6,Cancelled,Changed plans,53,Summer
BK-004597,2019-09-06,2019-10-21,Corporate,One-way,Business,FZ,KWI,PEW,Medium,3,3482.88,587.95,4070.83,3933.97,136.86,Ticketed,,45,Autumn
BK-004598,2025-09-08,2025-09-23,WhatsApp,Round-trip,Economy,BA,BOM,LHR,Long,1,935.71,114.29,1050.0,904.84,145.16,Ticketed,,15,Autumn
BK-004599,2025-04-17,2025-04-26,WhatsApp,One-way,Economy,OS,KWI,FRA,Long,4,2565.16,439.23,3004.39,2668.72,335.67,Ticketed,,9,Spring
BK-004600,2025-10-27,2025-12-24,Phone,One-way,Economy,SV,MED,MAA,Medium,4,2408.48,352.75,2761.23,2621.57,139.66,Cancelled,Changed plans,58,Winter
BK-004601,2023-09-25,2023-12-05,Phone,One-way,First,6E,KWI,CCU,Medium,4,10761.96,2317.48,13079.44,11647.18,1432.26,Ticketed,,71,Winter
BK-004602,2024-07-13,2024-09-07,Corporate,One-way,Economy,XY,ADL,DXB,VeryLong,1,1281.77,160.93,1442.7,1409.79,32.91,Ticketed,,56,Autumn
BK-004603,2024-07-29,2024-10-25,Online,Multi-city,Business,BA,DOH,ATH,Long,3,4984.68,1041.01,6025.69,5812.65,213.04,Ticketed,,88,Autumn
BK-004604,2024-09-19,2024-11-11,WhatsApp,Round-trip,Economy,MS,ZRH,HRG,Medium,1,767.3,82.4,849.7,770.84,78.86,Ticketed,,53,Autumn
BK-004605,2025-11-20,2026-01-19,Online,Round-trip,Economy,SV,SHJ,AMS,Long,1,504.36,80.96,585.32,586.46,-1.14,Ticketed,,60,Winter
BK-004606,2018-02-06,2018-02-14,Corporate,One-way,Economy,XY,RUH,ICN,VeryLong,3,2348.61,511.95,2860.56,2894.06,-33.5,Ticketed,,8,Winter
BK-004607,2024-09-05,2024-09-25,Online,Round-trip,Business,EY,KWI,LHR,Long,2,6705.56,1173.76,7879.32,7014.33,864.99,Ticketed,,20,Autumn
BK-004608,2023-01-18,2023-03-02,Phone,One-way,Business,KU,KWI,HRG,Medium,5,5722.9,926.5,6649.4,6815.33,-165.93,Ticketed,,43,Spring
BK-004609,2022-12-16,2023-02-24,WhatsApp,Round-trip,Economy,EK,KWI,DXB,Short,2,188.7,37.21,225.91,208.73,17.18,Ticketed,,70,Winter
BK-004610,2020-02-14,2020-02-15,Walk-in,One-way,Economy,SV,BNE,FRA,Long,2,1186.58,157.1,1343.68,1193.57,150.11,Ticketed,,1,Winter
BK-004611,2020-06-17,2020-07-08,Online,Multi-city,Business,KU,KWI,ATH,Long,2,3761.08,570.52,4331.6,3839.11,492.49,Ticketed,,21,Summer
BK-004612,2023-11-10,2023-12-11,Phone,Round-trip,Business,QR,KWI,DAC,Medium,4,6094.64,949.62,7044.26,5971.51,1072.75,Ticketed,,31,Winter
BK-004613,2019-10-04,2019-10-18,Online,Round-trip,Economy,SV,KWI,PVG,VeryLong,3,3064.32,553.94,3618.26,3691.0,-72.74,Cancelled,COVID restriction,14,Autumn
BK-004614,2025-05-21,2025-07-12,WhatsApp,Round-trip,Economy,QR,KWI,ICN,VeryLong,2,2351.02,256.08,2607.1,2274.75,332.35,Ticketed,,52,Summer
BK-004615,2025-07-01,2025-08-10,WhatsApp,Multi-city,Economy,MS,KWI,BGW,Medium,4,1350.44,235.62,1586.06,1335.33,250.73,Ticketed,,40,Summer
BK-004616,2022-01-02,2022-01-22,Corporate,Round-trip,Economy,ET,LOS,ADD,Long,1,608.75,132.13,740.88,729.72,11.16,Ticketed,,20,Winter
BK-004617,2021-12-30,2022-02-01,WhatsApp,Round-trip,Economy,GF,KWI,ATH,Long,2,1729.54,339.39,2068.93,1839.68,229.25,Ticketed,,33,Winter
BK-004618,2015-09-21,2015-10-13,Online,Round-trip,Economy,G9,SHJ,DMM,Short,3,256.2,47.3,303.5,265.2,38.3,Ticketed,,22,Autumn
BK-004619,2019-01-27,2019-03-11,Corporate,One-way,Business,KU,KWI,CGK,Long,5,14342.65,1607.12,15949.77,13677.14,2272.63,Ticketed,,43,Spring
BK-004620,2020-04-19,2020-05-25,Online,One-way,Economy,QR,KWI,BLR,Medium,4,1669.84,323.55,1993.39,1808.71,184.68,Cancelled,COVID restriction,36,Spring
BK-004621,2019-12-07,2019-12-09,Corporate,One-way,Business,PK,LAX,MUX,Long,2,5203.92,684.53,5888.45,5107.86,780.59,Ticketed,,2,Winter
BK-004622,2024-11-05,2024-11-16,Corporate,Round-trip,Economy,EK,KWI,NJF,Medium,2,898.52,94.85,993.37,989.84,3.53,Ticketed,,11,Autumn
BK-004623,2019-11-10,2019-12-20,Online,One-way,PremiumEconomy,KU,KWI,DEL,Medium,5,4854.7,514.04,5368.74,5472.67,-103.93,Ticketed,,40,Winter
BK-004624,2020-08-23,2020-10-22,Corporate,Round-trip,Economy,TG,BKK,HRG,Long,2,1363.1,241.87,1604.97,1404.15,200.82,Cancelled,Customer no-show,60,Autumn
BK-004625,2019-01-01,2019-01-08,Walk-in,Round-trip,PremiumEconomy,W6,SIN,VIE,Long,4,6587.28,751.35,7338.63,7435.48,-96.85,Ticketed,,7,Winter
BK-004626,2021-09-12,2021-11-05,Online,One-way,First,SV,KWI,DEL,Medium,6,18947.22,1945.8,20893.02,19348.51,1544.51,Ticketed,,54,Autumn
BK-004627,2023-03-21,2023-04-03,Online,One-way,Economy,SV,KWI,DMM,Short,3,690.84,73.37,764.21,777.52,-13.31,Ticketed,,13,Spring
BK-004628,2024-12-21,2025-01-02,WhatsApp,One-way,Economy,PK,KWI,ISB,Medium,3,917.37,107.22,1024.59,876.84,147.75,Ticketed,,12,Winter
BK-004629,2021-06-20,2021-08-21,Corporate,Round-trip,Economy,MS,HRG,PEK,Long,3,1252.53,176.86,1429.39,1316.16,113.23,Ticketed,,62,Summer
BK-004630,2019-03-13,2019-05-31,WhatsApp,One-way,Business,FZ,ADL,BEY,Long,4,5857.64,785.32,6642.96,6119.34,523.62,Ticketed,,79,Spring
BK-004631,2022-12-09,2023-02-03,Online,One-way,Economy,XY,PEK,JED,VeryLong,1,1463.38,209.61,1672.99,1502.3,170.69,Ticketed,,56,Winter
BK-004632,2021-01-01,2021-01-21,WhatsApp,One-way,Economy,KQ,LOS,NBO,Long,4,2013.68,394.95,2408.63,2384.04,24.59,Cancelled,Customer no-show,20,Winter
BK-004633,2019-02-19,2019-04-16,Online,Round-trip,Business,BR,KRT,TPE,Long,3,7053.21,943.01,7996.22,7724.4,271.82,Ticketed,,56,Spring
BK-004634,2019-01-14,2019-02-16,WhatsApp,Round-trip,Economy,BA,KWI,MAN,Long,1,978.85,203.84,1182.69,981.86,200.83,Ticketed,,33,Winter
BK-004635,2018-12-02,2019-01-17,Phone,One-way,Economy,XY,KWI,KRT,Long,1,865.76,91.07,956.83,857.14,99.69,Ticketed,,46,Winter
BK-004636,2022-02-12,2022-03-01,Online,Round-trip,Economy,EY,AUH,IAD,VeryLong,3,2965.44,483.0,3448.44,3252.81,195.63,Ticketed,,17,Spring
BK-004637,2023-02-23,2023-03-14,Phone,One-way,Economy,VA,BNE,TPE,Long,1,731.16,133.15,864.31,817.96,46.35,Ticketed,,19,Spring
BK-004638,2024-08-09,2024-08-21,Online,One-way,Economy,XY,EVN,TLV,Long,5,2908.6,635.38,3543.98,2934.43,609.55,Ticketed,,12,Summer
BK-004639,2024-02-09,2024-03-02,Corporate,One-way,First,KU,KWI,BCN,Long,1,5441.26,875.54,6316.8,5573.72,743.08,Ticketed,,22,Spring
BK-004640,2024-12-28,2025-01-01,Walk-in,Round-trip,Economy,SV,MED,HAN,Long,1,788.56,82.71,871.27,785.78,85.49,Ticketed,,4,Winter
BK-004641,2019-06-23,2019-07-17,WhatsApp,One-way,Business,SV,KWI,ADD,Long,2,3675.0,368.33,4043.33,4062.01,-18.68,Ticketed,,24,Summer
BK-004642,2021-04-02,2021-05-08,Online,Round-trip,Economy,JQ,KWI,MEL,VeryLong,1,2580.62,367.3,2947.92,2936.77,11.15,Cancelled,Personal reason,36,Spring
BK-004643,2015-02-15,2015-03-19,WhatsApp,Multi-city,Economy,W6,KWI,LHR,Long,4,4971.44,948.83,5920.27,5005.68,914.59,Ticketed,,32,Spring
BK-004644,2022-01-11,2022-01-27,Online,One-way,Economy,BA,SGN,MAD,Long,5,5677.7,578.71,6256.41,6199.0,57.41,Ticketed,,16,Winter
BK-004645,2018-02-24,2018-03-21,Online,One-way,Economy,DL,KWI,JFK,VeryLong,3,6777.24,1355.86,8133.1,6713.04,1420.06,Ticketed,,25,Spring
BK-004646,2016-07-03,2016-07-14,Walk-in,Round-trip,Business,WY,DOH,BLR,Medium,2,3053.78,398.6,3452.38,2945.35,507.03,Pending,,11,Summer
BK-004647,2025-12-14,2025-12-21,Corporate,One-way,Economy,CA,MNL,HKG,Long,4,3404.72,606.36,4011.08,4051.94,-40.86,Ticketed,,7,Winter
